source,destination,distance
23.0,180.0,193.847878503
69.0,150.0,544.545682198
16.0,46.0,570.877394893
2.0,113.0,176.663521985
117.0,186.0,845.668965967
154.0,180.0,544.699917386
5.0,119.0,451.508582421
12.0,58.0,663.65201725
52.0,168.0,196.956848066
126.0,168.0,492.537308232
36.0,176.0,609.121498553
150.0,168.0,932.783468979
82.0,178.0,527.274122255
45.0,62.0,112.605506082
13.0,131.0,737.000678426
31.0,127.0,820.271296584
1.0,184.0,384.298061405
55.0,101.0,709.294015201
116.0,117.0,247.163913224
49.0,148.0,659.728732132
21.0,38.0,286.419273095
44.0,137.0,916.962376546
7.0,23.0,594.74784573
54.0,86.0,773.886296558
92.0,157.0,383.919262346
129.0,141.0,619.629728144
78.0,88.0,721.667513471
10.0,152.0,571.805036704
11.0,161.0,889.426781697
125.0,195.0,760.800236593
20.0,81.0,573.46403549
58.0,140.0,295.665351369
6.0,100.0,963.23725011
109.0,127.0,325.96932371
157.0,200.0,504.286624847
105.0,175.0,669.567771028
158.0,163.0,518.682947474
181.0,194.0,107.200746266
114.0,167.0,637.094969373
24.0,131.0,911.774094828
138.0,183.0,153.805071438
100.0,185.0,170.15581095
33.0,75.0,535.081302234
57.0,61.0,458.530260724
20.0,183.0,651.356277317
5.0,165.0,529.939619202
43.0,126.0,212.868504011
29.0,63.0,743.712309969
5.0,68.0,195.358644549
52.0,192.0,781.296998586
53.0,169.0,564.287160938
9.0,51.0,488.133178549
123.0,189.0,479.10124191
160.0,161.0,696.311711807
33.0,149.0,333.997005975
56.0,114.0,608.763500877
19.0,102.0,415.376937251
42.0,77.0,519.78649463
80.0,136.0,1001.5113579
133.0,146.0,1021.22328606
66.0,87.0,343.017492265
14.0,175.0,541.535779058
28.0,134.0,283.647668772
15.0,146.0,207.424685127
8.0,68.0,181.0441935
62.0,155.0,193.871091192
85.0,90.0,696.24421003
32.0,90.0,467.680446459
71.0,91.0,298.600066979
109.0,164.0,92.1954445729
146.0,174.0,283.114817698
4.0,16.0,542.808437665
118.0,146.0,145.962323906
28.0,142.0,556.586920436
96.0,97.0,422.214400512
151.0,176.0,904.018252028
8.0,162.0,320.975076914
84.0,149.0,925.299951367
17.0,52.0,325.066147115
41.0,190.0,198.879360417
155.0,162.0,381.580921955
127.0,166.0,769.511533377
164.0,188.0,252.071418451
37.0,138.0,482.895433816
60.0,125.0,72.124891681
23.0,107.0,161.276160669
46.0,184.0,314.127362705
84.0,107.0,858.693193172
144.0,192.0,792.152763045
2.0,162.0,479.400667501
3.0,135.0,537.060518005
26.0,44.0,618.188482584
12.0,79.0,560.822610101
50.0,150.0,525.572069273
73.0,79.0,122.588743366
36.0,69.0,516.828791768
59.0,172.0,856.210838521
150.0,197.0,360.668823161
38.0,66.0,145.399449793
106.0,129.0,574.60421161
16.0,153.0,735.967390582
130.0,177.0,830.008433692
4.0,54.0,234.753061748
139.0,165.0,916.437668366
12.0,173.0,783.247725819
72.0,128.0,289.77232442
8.0,49.0,430.665763673
120.0,140.0,70.1141925718
38.0,103.0,463.017278295
159.0,191.0,576.441670943
1.0,53.0,195.125600576
115.0,147.0,653.241915373
25.0,191.0,216.667948714
48.0,104.0,413.261418475
11.0,124.0,674.246987387
34.0,183.0,954.354755843
72.0,126.0,430.443956863
148.0,179.0,530.028301131
6.0,177.0,902.51260379
135.0,192.0,416.923254329
7.0,136.0,578.73137119
30.0,59.0,399.125293611
196.0,199.0,278.217540784
181.0,181.0,0.0
54.0,173.0,266.204808371
24.0,112.0,386.544952108
63.0,177.0,630.139667058
10.0,15.0,153.055545473
161.0,169.0,680.762072974
162.0,194.0,337.46851705
53.0,66.0,352.817233139
111.0,165.0,666.039788601
134.0,164.0,437.312245427
67.0,195.0,576.055552877
90.0,96.0,538.409695306
143.0,158.0,520.294147574
76.0,147.0,102.122475489
95.0,132.0,102.200782776
33.0,192.0,276.925982891
56.0,159.0,332.255925455
19.0,21.0,371.335427882
99.0,193.0,67.7790528113
5.0,42.0,229.34035842
119.0,156.0,712.05687975
29.0,180.0,766.833749909
52.0,75.0,867.412819827
15.0,65.0,431.375706316
38.0,162.0,390.6161799
76.0,113.0,171.758551461
8.0,37.0,323.055722748
136.0,166.0,633.413766822
85.0,141.0,529.759379341
86.0,190.0,682.815494845
18.0,54.0,663.976656216
13.0,145.0,440.837838666
4.0,101.0,314.841229829
42.0,176.0,462.027055485
65.0,113.0,599.793297728
28.0,99.0,841.765406749
51.0,130.0,852.516862003
14.0,58.0,428.822807229
165.0,182.0,1219.37073936
99.0,142.0,462.534323051
47.0,182.0,642.041275932
94.0,119.0,395.52117516
131.0,139.0,638.726858681
4.0,155.0,272.045952001
64.0,166.0,655.323584193
27.0,42.0,489.286214807
112.0,146.0,651.150520233
17.0,41.0,282.603963171
60.0,146.0,189.023808024
23.0,30.0,503.135170705
61.0,199.0,417.403881151
107.0,137.0,730.152038962
144.0,157.0,196.758735511
17.0,161.0,1248.4502393
40.0,94.0,975.263041441
3.0,82.0,180.712478816
26.0,145.0,515.197049681
64.0,68.0,290.724955929
140.0,169.0,731.498462063
141.0,192.0,249.825939406
73.0,154.0,124.486947107
74.0,165.0,1023.5355392
22.0,77.0,915.373694182
188.0,189.0,825.2520827
105.0,136.0,577.366434771
173.0,175.0,782.897822196
46.0,71.0,276.278844648
69.0,110.0,546.312181815
16.0,118.0,505.048512521
55.0,143.0,469.631770646
2.0,57.0,792.699817081
112.0,142.0,275.327078218
12.0,194.0,408.682027988
35.0,163.0,415.202360302
36.0,200.0,318.347294633
82.0,122.0,423.211531034
83.0,175.0,866.225143944
68.0,185.0,256.602805908
106.0,116.0,595.671050161
113.0,151.0,883.912325969
13.0,61.0,465.803606684
116.0,173.0,365.902992609
48.0,133.0,838.021479438
11.0,11.0,0.0
58.0,98.0,727.269551129
21.0,94.0,701.336581108
44.0,81.0,589.134959071
7.0,95.0,460.314023249
30.0,132.0,745.557509519
68.0,95.0,554.707129934
128.0,156.0,603.754917164
77.0,151.0,655.478451209
78.0,144.0,411.460812229
10.0,80.0,815.456927127
161.0,196.0,635.038581505
34.0,74.0,404.446535404
43.0,152.0,539.366294831
6.0,44.0,516.124016105
157.0,176.0,431.510138931
91.0,180.0,596.270073037
26.0,184.0,415.232465012
39.0,172.0,184.010869244
13.0,115.0,551.435399662
33.0,115.0,528.690835933
87.0,160.0,230.932890685
121.0,126.0,47.1274866718
170.0,188.0,779.235522804
43.0,70.0,372.907495232
104.0,184.0,391.560978648
188.0,194.0,279.737376838
15.0,52.0,624.215507657
2.0,196.0,712.534911425
62.0,113.0,869.11506718
9.0,75.0,455.563387467
137.0,158.0,110.217965868
86.0,107.0,389.997435889
18.0,139.0,662.656773903
19.0,158.0,558.337711426
22.0,131.0,157.003184681
132.0,135.0,213.35416565
65.0,172.0,400.484706325
66.0,159.0,205.854317419
14.0,103.0,429.912781852
75.0,87.0,875.445600823
38.0,89.0,536.836101618
189.0,195.0,945.605097279
122.0,166.0,455.247185604
32.0,130.0,852.906794439
145.0,165.0,1003.47894846
94.0,192.0,756.54477726
95.0,169.0,95.3519795285
27.0,153.0,277.317507561
37.0,96.0,160.327789232
75.0,181.0,853.084403796
60.0,199.0,633.609501191
61.0,122.0,505.624366501
47.0,59.0,413.600048356
108.0,187.0,70.4556598152
40.0,171.0,92.3092628072
3.0,33.0,352.012783859
50.0,124.0,512.550485318
88.0,183.0,431.566912541
141.0,147.0,888.983689389
74.0,118.0,819.526692671
97.0,191.0,894.485885858
23.0,147.0,722.703950453
69.0,177.0,316.393742037
70.0,138.0,587.391692144
2.0,106.0,970.563238537
121.0,146.0,368.917334914
79.0,104.0,468.633118761
26.0,100.0,120.42009799
12.0,23.0,697.036584406
126.0,141.0,367.773027831
36.0,157.0,605.6616217
26.0,113.0,709.425119375
31.0,154.0,586.741851243
121.0,181.0,41.7851648316
25.0,85.0,480.460196062
79.0,142.0,658.237798975
49.0,111.0,529.698027182
12.0,60.0,217.478734593
35.0,44.0,621.392790431
117.0,155.0,192.509740013
44.0,166.0,582.383035467
7.0,50.0,260.555176498
120.0,196.0,545.949631376
111.0,113.0,480.81701301
54.0,75.0,100.169855745
92.0,186.0,79.3095202356
129.0,160.0,436.40004583
78.0,125.0,995.452158569
101.0,164.0,946.412172365
48.0,48.0,0.0
176.0,197.0,751.271588708
6.0,121.0,607.770515902
67.0,125.0,1110.913588
105.0,178.0,53.0
91.0,99.0,873.288039538
54.0,149.0,274.612454197
114.0,128.0,265.414769747
24.0,168.0,885.036722402
138.0,144.0,854.059716882
110.0,172.0,222.072060377
147.0,162.0,170.472871742
20.0,156.0,658.040272324
29.0,90.0,779.941664485
67.0,155.0,464.12282857
53.0,84.0,681.018355112
9.0,22.0,581.351012728
123.0,144.0,800.105618028
33.0,136.0,663.509608069
56.0,87.0,239.384627744
19.0,77.0,611.513695677
42.0,86.0,281.602556807
80.0,173.0,243.287895301
133.0,189.0,956.728279085
66.0,112.0,244.49539873
101.0,195.0,773.109306631
89.0,145.0,412.044900466
15.0,185.0,802.606379242
32.0,63.0,842.607856598
92.0,97.0,473.83119357
71.0,118.0,522.682504012
109.0,191.0,660.14316629
95.0,124.0,723.924029163
42.0,136.0,515.450288583
118.0,183.0,661.127824252
28.0,171.0,688.808391354
21.0,171.0,866.51947468
142.0,167.0,67.082039325
75.0,192.0,810.16047793
98.0,163.0,633.533740222
151.0,175.0,597.879586539
99.0,198.0,361.651766206
47.0,110.0,390.386987488
17.0,79.0,296.710296417
71.0,148.0,433.849052091
1.0,128.0,471.145412797
41.0,65.0,505.25340177
31.0,59.0,501.897399874
13.0,27.0,591.56233822
127.0,141.0,813.794200028
37.0,149.0,536.94878713
60.0,90.0,844.211466399
23.0,70.0,509.483071358
46.0,157.0,394.462926015
70.0,103.0,150.003333296
93.0,158.0,104.957134107
3.0,170.0,529.457269286
45.0,176.0,1002.09430694
73.0,82.0,348.737723798
59.0,131.0,941.9368344
22.0,117.0,738.407069305
46.0,127.0,102.825094213
174.0,176.0,251.781651436
106.0,170.0,408.541307581
16.0,190.0,725.854668649
130.0,170.0,884.287849063
102.0,182.0,415.356473406
139.0,184.0,245.246814454
12.0,138.0,674.016320277
120.0,180.0,750.248625457
35.0,123.0,859.378845446
21.0,180.0,620.670605072
59.0,97.0,850.282306061
45.0,78.0,682.706379053
1.0,40.0,403.053346345
183.0,192.0,211.092396831
115.0,182.0,592.0
152.0,172.0,140.811931313
25.0,162.0,206.707522843
48.0,77.0,768.356688004
11.0,83.0,776.618954185
34.0,144.0,373.230491788
21.0,71.0,164.984847789
148.0,152.0,280.672406909
149.0,193.0,66.0984114786
81.0,139.0,744.903349435
7.0,167.0,685.251778546
54.0,198.0,240.285247154
77.0,95.0,857.12309501
78.0,200.0,745.767390008
63.0,156.0,564.171073346
10.0,104.0,552.960215567
34.0,114.0,706.0
162.0,191.0,214.002336436
21.0,98.0,793.516225417
111.0,128.0,229.058944379
134.0,185.0,745.735207698
30.0,175.0,998.35514723
90.0,141.0,603.566897701
1.0,64.0,646.003869957
39.0,116.0,702.854892563
9.0,161.0,852.303349753
63.0,114.0,515.895338223
33.0,59.0,372.647286318
89.0,125.0,759.142279155
56.0,132.0,373.471551795
57.0,173.0,219.237314342
5.0,53.0,44.1021541424
119.0,187.0,296.966328058
156.0,167.0,192.937813816
29.0,175.0,558.251735331
52.0,112.0,612.862953685
15.0,108.0,544.242592968
38.0,135.0,147.648230602
76.0,78.0,409.067231638
136.0,139.0,590.406639529
58.0,60.0,760.773948029
86.0,147.0,641.31193658
65.0,148.0,190.538709978
66.0,199.0,138.520756567
51.0,169.0,696.117806122
14.0,95.0,409.684024585
38.0,97.0,298.605090379
166.0,170.0,258.154992204
99.0,149.0,13.152946438
47.0,157.0,341.843531458
94.0,152.0,941.91135464
41.0,44.0,310.058059079
4.0,160.0,792.812714328
27.0,65.0,580.155151662
13.0,174.0,369.063680142
51.0,71.0,591.422860566
179.0,186.0,385.564521189
6.0,137.0,961.858617469
37.0,56.0,545.800329791
60.0,143.0,563.216654583
61.0,162.0,233.790504512
107.0,172.0,168.680170737
144.0,178.0,376.77844949
108.0,131.0,565.979681614
40.0,99.0,688.172216818
3.0,121.0,552.2046722
26.0,186.0,689.261198676
64.0,121.0,519.018304109
74.0,142.0,749.189562127
22.0,166.0,528.795801799
69.0,137.0,446.515397271
34.0,94.0,34.4818792991
55.0,170.0,160.430670384
2.0,82.0,602.61181535
153.0,166.0,728.222493473
26.0,92.0,625.818663832
102.0,195.0,192.574660846
103.0,158.0,309.480209383
35.0,134.0,972.629939905
105.0,165.0,1132.26940257
150.0,181.0,717.136667589
82.0,151.0,487.911877289
135.0,163.0,226.629653841
83.0,146.0,747.133856815
31.0,82.0,374.877313264
125.0,186.0,509.01571685
92.0,92.0,0.0
55.0,72.0,947.722533234
183.0,183.0,0.0
48.0,154.0,533.146321379
49.0,183.0,931.967810603
163.0,187.0,421.864907287
81.0,89.0,933.443088785
58.0,79.0,182.098874241
21.0,57.0,542.266539628
44.0,110.0,677.682078854
7.0,122.0,686.263069092
45.0,195.0,896.722922647
30.0,169.0,884.337605216
68.0,100.0,359.271485092
128.0,177.0,490.417169357
78.0,181.0,639.672572493
10.0,189.0,554.098366718
34.0,39.0,843.214089066
20.0,118.0,479.150289575
58.0,161.0,858.492283017
43.0,191.0,453.654053217
6.0,65.0,731.932373925
157.0,171.0,859.06518961
30.0,75.0,354.667449874
39.0,133.0,837.468208352
91.0,171.0,700.138557716
39.0,139.0,590.162689434
138.0,168.0,814.21925794
33.0,86.0,357.617113684
87.0,159.0,196.918764977
57.0,88.0,473.888172463
80.0,87.0,789.635992087
43.0,93.0,416.870483484
194.0,195.0,416.524909219
52.0,165.0,1128.40063807
53.0,140.0,585.533944362
167.0,180.0,220.336106891
143.0,188.0,350.142828
62.0,90.0,238.302328986
9.0,46.0,440.691502074
33.0,176.0,708.520289053
18.0,164.0,594.303794368
19.0,133.0,627.462349468
42.0,46.0,374.41287371
65.0,199.0,334.468234665
66.0,184.0,42.1070065429
14.0,136.0,589.535410302
38.0,50.0,178.630904381
189.0,190.0,1035.88416341
62.0,180.0,152.554908148
80.0,116.0,404.586208366
122.0,131.0,1067.97237792
85.0,125.0,325.129205086
32.0,103.0,213.80598682
145.0,184.0,537.819672381
109.0,135.0,142.045767272
146.0,147.0,813.615388252
95.0,180.0,537.729485894
27.0,188.0,552.15305849
9.0,184.0,296.865289315
28.0,147.0,671.512471962
142.0,159.0,290.848757948
37.0,75.0,615.379557672
75.0,136.0,1133.15885912
98.0,107.0,61.554853586
61.0,85.0,718.487299818
104.0,122.0,302.014900295
84.0,170.0,948.393378298
17.0,23.0,894.50377305
40.0,176.0,1183.54763318
41.0,153.0,373.419335332
50.0,89.0,480.337381431
13.0,35.0,306.493066806
39.0,49.0,787.0
74.0,83.0,188.732615093
37.0,173.0,255.501467706
97.0,146.0,297.578561056
23.0,142.0,87.0919054792
70.0,175.0,916.004912651
2.0,135.0,596.645623465
117.0,192.0,361.087247075
33.0,197.0,136.565002837
12.0,108.0,430.76907967
50.0,187.0,493.763101092
126.0,150.0,633.177700176
73.0,106.0,568.515611043
36.0,122.0,820.850778156
22.0,61.0,834.144471899
83.0,193.0,902.73196465
31.0,161.0,415.781192456
16.0,134.0,268.838241327
55.0,63.0,513.638978272
130.0,146.0,202.82997806
25.0,120.0,139.032370332
79.0,181.0,344.071213559
102.0,126.0,413.15977539
49.0,66.0,468.401537145
72.0,189.0,935.515365988
35.0,51.0,758.765444653
163.0,198.0,257.877878074
44.0,195.0,422.042651873
120.0,169.0,738.600027078
54.0,108.0,772.384619215
1.0,16.0,200.024998438
78.0,102.0,286.400069832
25.0,154.0,370.109443273
101.0,143.0,723.162499028
11.0,155.0,461.641635904
6.0,146.0,728.055629743
172.0,174.0,701.77631764
5.0,114.0,460.195610583
54.0,142.0,656.476199112
114.0,157.0,409.718195837
77.0,103.0,217.200368324
24.0,77.0,510.330285208
10.0,32.0,612.836846151
9.0,119.0,190.276115159
161.0,180.0,477.721676293
110.0,145.0,836.243983536
111.0,184.0,53.2634959423
132.0,193.0,760.405155164
29.0,117.0,897.670875098
67.0,190.0,596.041105965
80.0,146.0,1030.75166747
53.0,127.0,670.322310534
76.0,176.0,357.604530173
39.0,60.0,412.40029098
191.0,193.0,581.826434601
124.0,164.0,529.076554007
56.0,188.0,739.72021738
19.0,48.0,268.076481624
42.0,115.0,356.785649936
5.0,13.0,636.317530797
132.0,174.0,356.967785661
66.0,109.0,237.023205615
104.0,200.0,640.57005862
89.0,180.0,747.302482265
15.0,164.0,290.441043931
151.0,188.0,708.488532017
62.0,193.0,451.039909542
85.0,160.0,319.175500313
18.0,27.0,689.006531174
4.0,90.0,184.783657286
42.0,149.0,519.449708827
118.0,168.0,796.354820416
65.0,92.0,432.916851139
28.0,64.0,665.817542575
14.0,23.0,80.0562302385
142.0,200.0,698.401030927
165.0,169.0,640.531810295
98.0,156.0,343.861890881
99.0,173.0,319.001567394
47.0,85.0,419.071592929
17.0,98.0,1111.02565227
71.0,179.0,273.906918496
41.0,100.0,762.528687985
64.0,131.0,856.378421027
178.0,183.0,927.484770764
112.0,191.0,505.929837033
60.0,183.0,603.013266852
23.0,61.0,729.320231448
46.0,134.0,681.575381011
107.0,116.0,618.658225517
70.0,120.0,659.731005789
17.0,140.0,139.230025497
93.0,185.0,128.891427178
40.0,59.0,887.107659757
3.0,177.0,373.909079858
73.0,181.0,249.569629563
74.0,198.0,293.436534876
22.0,110.0,572.616800312
83.0,108.0,278.887073921
121.0,161.0,748.824411995
106.0,183.0,201.340507598
16.0,83.0,776.253824467
55.0,146.0,923.593525313
2.0,26.0,857.989510425
130.0,199.0,601.987541399
153.0,158.0,615.24791751
47.0,194.0,165.951800231
154.0,193.0,791.081538149
102.0,139.0,148.189068423
109.0,170.0,826.699461715
103.0,166.0,434.350089214
35.0,94.0,320.351369593
21.0,159.0,384.864911365
59.0,68.0,186.681547026
82.0,95.0,527.986742258
45.0,105.0,999.112105822
113.0,175.0,776.925350339
62.0,71.0,530.619449323
68.0,158.0,361.167551145
31.0,42.0,402.781578526
1.0,195.0,685.965013685
4.0,42.0,417.03357179
116.0,130.0,1028.7336876
48.0,162.0,633.785452657
11.0,54.0,132.003787824
109.0,133.0,775.342504962
34.0,141.0,981.902235459
21.0,113.0,317.238080942
149.0,172.0,772.233772895
81.0,174.0,665.372827819
44.0,54.0,821.084648499
7.0,66.0,188.48076825
77.0,186.0,807.77472107
24.0,58.0,585.683361553
10.0,117.0,685.199241097
87.0,97.0,235.688353552
34.0,111.0,620.326526919
110.0,194.0,489.630472908
111.0,111.0,0.0
43.0,135.0,258.069758011
6.0,9.0,515.868200222
90.0,182.0,850.92420344
143.0,160.0,384.688185418
91.0,147.0,703.855098724
39.0,83.0,866.386172558
190.0,197.0,623.471731516
63.0,89.0,898.013919714
57.0,144.0,575.64746156
104.0,149.0,262.931550028
52.0,157.0,394.559247769
53.0,196.0,203.924005453
131.0,169.0,189.422807497
38.0,152.0,491.190390785
136.0,144.0,818.797288711
100.0,161.0,460.761326502
137.0,185.0,225.204351645
86.0,116.0,706.804074691
125.0,134.0,340.689007748
19.0,189.0,418.960618674
13.0,154.0,358.005586549
65.0,143.0,71.4212853427
28.0,53.0,538.852484452
14.0,64.0,634.154555294
75.0,114.0,854.384573831
38.0,122.0,672.89300784
4.0,134.0,810.015431952
8.0,57.0,46.0108682813
122.0,187.0,937.120056343
32.0,175.0,828.312139233
94.0,189.0,947.373738289
41.0,55.0,895.037429385
95.0,140.0,636.328531499
27.0,100.0,538.00464682
13.0,137.0,862.209371325
51.0,106.0,385.603423221
108.0,117.0,875.15941405
61.0,157.0,224.200802853
107.0,195.0,896.20644943
108.0,152.0,936.500400427
112.0,112.0,0.0
3.0,28.0,708.65576975
26.0,167.0,284.084494473
50.0,97.0,474.994736813
88.0,148.0,383.317101106
141.0,182.0,947.278734059
73.0,192.0,563.034634814
74.0,107.0,876.156378736
22.0,155.0,566.174001523
23.0,182.0,915.239859272
69.0,148.0,387.489354692
16.0,32.0,593.354025856
2.0,79.0,367.081734768
79.0,79.0,0.0
26.0,121.0,454.673509235
154.0,178.0,258.698666406
12.0,52.0,505.194022134
126.0,174.0,293.204706647
36.0,178.0,558.306367508
150.0,174.0,918.680031349
82.0,176.0,563.355127784
135.0,190.0,480.277003405
127.0,157.0,372.263347645
31.0,121.0,490.065301771
92.0,121.0,242.249871001
55.0,103.0,559.523011144
116.0,119.0,651.337853959
49.0,138.0,778.164507029
21.0,36.0,377.561915452
17.0,195.0,174.152232257
44.0,139.0,323.34037793
7.0,17.0,324.721419066
105.0,115.0,462.390527585
54.0,84.0,856.677302139
1.0,88.0,382.413388887
129.0,131.0,465.279485901
78.0,94.0,117.004273426
10.0,134.0,303.585243383
11.0,163.0,539.300472835
125.0,193.0,1113.90484333
20.0,83.0,459.492110922
58.0,138.0,566.466239065
6.0,90.0,866.766404517
67.0,88.0,829.836128401
105.0,173.0,600.96256123
158.0,161.0,691.141808893
181.0,192.0,376.463809682
114.0,165.0,826.02179148
24.0,133.0,665.234545104
13.0,124.0,161.074516917
4.0,106.0,546.008241696
138.0,181.0,448.482998563
33.0,73.0,474.400674536
147.0,193.0,633.746005905
20.0,177.0,585.969282471
5.0,163.0,229.993478168
43.0,112.0,83.2406150866
29.0,61.0,657.149145933
52.0,194.0,446.466124135
53.0,183.0,494.582652344
9.0,49.0,225.641308275
123.0,191.0,853.572492528
160.0,163.0,481.174604484
33.0,171.0,468.257407843
56.0,116.0,598.49477859
19.0,104.0,288.027776438
42.0,75.0,618.658225517
5.0,69.0,196.124960166
133.0,144.0,361.809342057
66.0,85.0,253.94881374
103.0,198.0,90.7358804443
14.0,173.0,410.019511731
15.0,156.0,743.680038726
8.0,70.0,203.081264522
62.0,153.0,801.390042364
85.0,88.0,283.640617684
32.0,92.0,451.886047583
3.0,129.0,550.774908651
109.0,162.0,486.78537365
146.0,172.0,640.103116693
4.0,18.0,433.139700328
118.0,144.0,917.755958847
28.0,136.0,163.355440681
37.0,86.0,313.00159744
2.0,133.0,593.121404099
151.0,178.0,854.362920544
8.0,164.0,527.379370093
84.0,151.0,816.902686983
108.0,109.0,264.393645915
3.0,131.0,912.794609975
41.0,188.0,84.2021377401
155.0,164.0,492.154447303
125.0,126.0,412.272967826
13.0,62.0,875.811052682
127.0,160.0,625.271940839
164.0,190.0,496.629640678
37.0,136.0,525.620585594
60.0,127.0,687.081508993
23.0,101.0,772.824689047
46.0,190.0,329.587621127
84.0,117.0,892.866171383
144.0,194.0,511.297369444
2.0,160.0,892.866171383
3.0,137.0,349.961426446
26.0,42.0,323.241395864
12.0,73.0,438.782406211
50.0,148.0,297.038718015
73.0,77.0,665.744695811
36.0,71.0,310.852054843
59.0,174.0,693.455838536
22.0,22.0,0.0
58.0,67.0,391.348949149
106.0,143.0,275.96014205
16.0,155.0,281.460476799
92.0,189.0,791.652070041
130.0,143.0,519.327449689
121.0,174.0,246.077223651
25.0,99.0,651.770665188
139.0,167.0,702.019942737
12.0,175.0,248.519616932
72.0,130.0,643.049764793
117.0,148.0,238.314917703
2.0,52.0,268.901468944
120.0,142.0,858.315210165
159.0,185.0,393.269627609
1.0,11.0,587.881790839
115.0,149.0,851.673646416
25.0,189.0,939.525944293
48.0,106.0,65.8027355054
11.0,126.0,740.341137585
34.0,181.0,723.394774656
72.0,96.0,255.34486484
148.0,189.0,284.381785633
106.0,135.0,419.076365356
6.0,183.0,1125.23508655
7.0,138.0,636.30574412
30.0,57.0,327.012232187
54.0,163.0,485.983538816
35.0,129.0,488.447540684
24.0,114.0,764.100778693
63.0,179.0,749.002670222
10.0,13.0,562.701519458
138.0,198.0,634.874003248
161.0,175.0,761.063072288
162.0,192.0,555.539377542
111.0,167.0,466.485798283
134.0,154.0,498.362317998
67.0,197.0,312.032049636
90.0,110.0,364.495541811
143.0,152.0,495.100999797
76.0,141.0,910.349932718
33.0,198.0,331.730312151
56.0,161.0,267.419146659
19.0,23.0,242.002066107
57.0,200.0,611.543130122
5.0,40.0,562.072059437
119.0,158.0,632.181144926
29.0,178.0,69.6347614342
52.0,85.0,333.743913802
15.0,67.0,986.619480854
38.0,160.0,266.540803631
76.0,115.0,636.11634156
136.0,168.0,701.023537408
85.0,139.0,345.585011249
86.0,188.0,447.904007573
92.0,104.0,594.101843121
18.0,52.0,891.313637279
4.0,103.0,171.478861671
42.0,190.0,439.701034795
65.0,119.0,461.139892007
28.0,125.0,238.296034377
51.0,132.0,570.130686773
89.0,121.0,488.75044757
165.0,180.0,425.800422733
99.0,176.0,927.906245264
47.0,176.0,574.861722504
49.0,64.0,130.034610777
1.0,130.0,611.860278168
94.0,117.0,569.385633819
131.0,141.0,373.065677864
4.0,133.0,314.841229829
106.0,115.0,430.069761783
64.0,184.0,437.531713136
27.0,44.0,772.906850791
112.0,148.0,204.401565552
60.0,172.0,505.436445065
23.0,24.0,293.620503371
61.0,197.0,406.236384387
107.0,139.0,760.723997255
144.0,159.0,591.670516419
17.0,167.0,976.697496669
40.0,64.0,1039.37721738
3.0,84.0,682.015395721
26.0,159.0,260.800690183
64.0,70.0,430.069761783
140.0,171.0,1037.57264806
45.0,185.0,424.208675065
73.0,152.0,790.104423478
74.0,163.0,303.433683035
22.0,67.0,921.099886006
188.0,191.0,388.336194553
173.0,173.0,0.0
121.0,132.0,141.364776377
69.0,108.0,495.227220577
16.0,104.0,353.050987819
55.0,137.0,531.99248115
93.0,118.0,1065.65285154
145.0,183.0,952.955927627
103.0,189.0,735.650052675
45.0,148.0,195.304889852
35.0,165.0,1098.27956368
59.0,59.0,0.0
82.0,120.0,454.070479111
83.0,177.0,823.648590116
68.0,187.0,545.061464424
31.0,49.0,625.473420698
115.0,192.0,434.752803326
116.0,175.0,987.571769544
48.0,135.0,471.644993613
148.0,198.0,514.417145904
58.0,96.0,285.161357831
21.0,92.0,30.8058436015
149.0,151.0,506.211418283
44.0,83.0,513.127664427
7.0,89.0,220.002272716
30.0,138.0,578.547318722
68.0,89.0,477.503926685
128.0,158.0,590.425270462
77.0,149.0,196.880674521
78.0,150.0,590.994077805
10.0,94.0,828.628988148
87.0,92.0,501.817695981
125.0,137.0,1158.96548698
96.0,148.0,493.867391108
43.0,154.0,288.669361034
81.0,99.0,794.388444025
128.0,197.0,385.406279139
91.0,182.0,655.604301389
1.0,73.0,560.26600825
39.0,174.0,524.062973315
33.0,113.0,647.132907524
87.0,162.0,557.100529528
57.0,123.0,583.675423502
170.0,186.0,901.946783353
10.0,137.0,900.935069802
104.0,186.0,654.349295102
54.0,56.0,808.715030156
52.0,186.0,142.635900109
15.0,54.0,991.585598927
62.0,119.0,704.006392016
100.0,142.0,180.834178185
137.0,156.0,420.697040636
86.0,105.0,592.490506253
18.0,137.0,548.033758084
19.0,160.0,324.299244526
112.0,135.0,321.25535015
65.0,162.0,361.088631779
66.0,157.0,296.863605044
14.0,101.0,720.184004266
165.0,199.0,859.577221662
38.0,95.0,186.678868649
8.0,30.0,285.043856275
122.0,164.0,811.44932066
32.0,132.0,601.945180228
145.0,155.0,536.288168805
94.0,198.0,204.72664702
95.0,171.0,641.682943517
27.0,155.0,499.784953755
37.0,110.0,551.391875167
75.0,183.0,974.708161451
60.0,193.0,1102.81548774
61.0,120.0,424.16977733
88.0,164.0,220.204450455
108.0,181.0,360.761694197
40.0,173.0,786.651765396
3.0,35.0,297.06901555
50.0,122.0,520.376786569
13.0,70.0,689.882598708
141.0,145.0,948.266840082
74.0,116.0,705.69398467
97.0,189.0,452.133829745
23.0,173.0,487.44333004
69.0,191.0,313.899665498
34.0,73.0,576.493712021
2.0,104.0,808.20294481
1.0,97.0,479.541447635
3.0,193.0,386.597982405
79.0,106.0,604.908257507
