sale_date,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track
201607,468392,67,537,3,2,2,5,0,CVT,2.4,L,20-25W,18.2,1,1,1,1,2,1,137,4,243,4915,1845,1470,1970,1558,5,2775,1585,1580
201604,378356,67,497,3,2,1,1,0,CVT,1.5,L,8-10W,5.9,1,1,1,1,2,1,85,4,141,4572,1825,1482,1672,1297,5,2670,1556,1542
201604,472603,17,985,3,2,1,6,5,MT,1.8,L,10-15W,12.9,1,1,1,1,2,1,102,4,172,4750,1820,1488,1730,1315,5,2730,1555,1550
201604,281301,88,750,3,2,2,4,7,DCT,1.8,T,20-25W,24.8,1,1,1,1,2,1,118,4,250,4870,1834,1472,2060,1520,5,2803,1577,1550
201608,560265,34,923,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,75,4,135,4440,1700,1783,1790,1270,6-8,2790,1420,1440
201608,735971,43,761,3,2,1,2,7,DCT,1.4,T,10-15W,10.5,1,1,1,1,2,1,103,4,200,4587,1798,1463,1730,1295,5,2640,1538,1541
201608,360648,85,106,2,2,3,5,4,AT,1.5,L,8-10W,7,1,1,1,1,2,1,79,4,140,4115,1700,1495,1500,1065,5,2550,1460,1460
201607,628041,238,750,2,2,1,4,6,AT,1.6,L,10-15W,26.6,1,1,1,1,2,1,81,4,155,4255,1799,1452,1740,1260,5,2637,1549,1520
201607,289386,10,813,2,2,1,5,6,AT,1.5,L,10-15W,11.6,1,1,1,1,2,1,86,4,148,4461,1795,1474,1820,1315,5,2700,1555,1560
201607,348641,74,498,3,2,1,1,5,MT,1.5,L,8-10W,7.2,1,1,1,1,2,1,80,4,135,4579,1804,1490,1610,1235,5,2660,1548,1549
201607,194450,18,836,2,1,1,3,6,AT,2,L,15-20W,23.1,1,1,1,1,2,1,121,4,203,4475,1850,1655,2090,1486,5,2670,1620,1631
201607,270690,29,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,1,1,1,60.3,4,116,4415,1685,1850,1825,1215,7-8,2720,1420,1440
201607,178529,46,98,1,4,-,1,5,MT,1.2,L,5WL,-,2,1,1,1,2,1,60.3,4,115,4100,1510,1830,1780,1015,7,2750,1290,1290
201608,209945,350,814,3,2,4,4,8,AT,2,T,35-50W,66.3,2,1,1,1,2,2,178,4,310,5055,1860,1491,2250,1790,5,3108,1600,1627
201608,401052,122,953,2,1,1,4,7,DCT,1.6,T,25-35W,33.7,1,1,1,1,2,2,115,4,250,4431,1804,1532,1920,1482,5,2699,1553,1544
201608,924154,792,637,3,2,1,2,6,AT,1.5,L,10-15W,8.6,1,1,1,1,2,1,85,4,142,4587,1825,1490,1675,1300,5,2687,1562,1548
201608,628041,7,750,2,2,1,4,5,MT,1.6,L,10-15W,11.6,1,1,1,1,2,1,81,4,155,4255,1799,1452,1670,1210,5,2637,1549,1520
201608,628041,205,750,2,2,1,4,7,DCT,1.4,T,15-20W,11.6,1,1,1,1,2,1,96,4,225,4255,1799,1452,1760,1280,5,2637,1549,1520
201607,136916,272,106,3,2,2,5,6,AT,2,L,15-20W,15.7,1,1,1,1,2,1,123,4,199,4850,1825,1480,2000,1475,5,2775,1575,1560
201607,580634,28,692,2,2,1,5,0,CVT,1.6,L,10-15W,9.6,1,1,1,1,2,1,93,4,154,4393,1766,1524,1625,1224,5,2700,1540,1540
201607,347384,9,831,3,2,1,3,6,AT,1.6,L,10-15W,12.2,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1720,1260,5,2700,1555,1568
201603,914348,363,750,2,2,3,4,6,AT,1.6,L,10-15W,13.9,1,1,1,1,2,1,81,4,155,3970,1682,1462,1600,1120,5,2470,1463,1456
201603,384924,210,761,3,2,2,2,6,AT,2.4,L,25-35W,21.8,1,1,1,1,2,1,134,4,240,5005,1858,1500,2125,1705,5,2837,1580,1576
201603,304458,100,106,3,2,1,5,0,CVT,1.6,L,10-15W,17.5,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1285,5,2700,1535,1535
201603,308913,25,750,2,2,1,4,5,MT,1.6,L,10-15W,13.9,1,1,1,1,2,1,81,4,155,4445,1765,1485,1730,1220,5,2610,1517,1493
201607,745137,156,637,3,2,1,2,5,MT,1.6,L,10-15W,10.8,1,1,1,1,2,1,94,4,159,4534,1823,1483,1681,1306,5,2648,1553,1544
201607,425432,1028,750,3,2,1,4,6,AT,1.6,L,10-15W,10.4,1,1,1,1,2,1,81,4,155,4605,1765,1460,1755,1245,5,2610,1517,1493
201607,923841,79,450,3,2,2,2,6,AT,1.6,T,15-20W,16.9,1,1,1,1,2,1,131,4,235,4855,1854,1474,1960,1535,5,2737,1585,1587
201607,950264,19,498,2,1,1,1,7,DCT,1.5,T,10-15W,16,1,1,1,1,2,1,124,4,250,4545,1855,1690,1876,1501,5,2700,1574,1593
201607,713651,43,537,3,2,1,5,0,CVT,1.5,T,10-15W,15.6,1,1,1,1,2,1,130,4,220,4649,1800,1416,1730,1306,5,2700,1547,1563
201607,735971,378,761,3,2,1,2,5,MT,1.5,L,10-15W,9.8,1,1,1,1,2,1,81,4,143,4587,1798,1463,1660,1225,5,2640,1538,1541
201606,194450,136,836,2,1,1,3,7,DCT,1.6,T,15-20W,15.3,1,1,1,1,2,1,130,4,265,4475,1850,1655,2090,1541,5,2670,1620,1631
201607,682651,327,872,3,2,2,4,0,CVT,2,T,25-35W,28.1,1,1,1,1,2,2,132,4,320,4761,1826,1439,2020,1600,5,2869,1564,1550
201604,961962,138,750,3,2,1,4,5,MT,1.6,L,8-10W,8.1,1,1,1,1,2,1,81,4,160,4487,1706,1470,1600,1120,5,2603,1460,1500
201604,289386,539,813,3,2,1,5,6,AT,1.5,L,10-15W,14.4,1,1,1,1,2,1,86,4,148,4582,1795,1458,1820,1286,5,2700,1555,1560
201605,741152,14,761,2,1,1,2,7,DCT,1.5,T,25-35W,22.1,3,1,1,1,2,1,119,4,250,4667,1839,1660,2160,1685,5,2750,1584,1588
201605,603972,273,872,3,2,4,4,0,CVT,2.5,L,35-50W,53.6,1,1,1,1,2,2,150,6,250,5036,1874,1480,2300,1800,5,3012,1630,1620
201605,654134,871,290,2,1,1,7,5,MT,1.8,L,5-8W,8.9,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1370,5,2750,1554,1549
201607,492952,166,692,3,2,1,5,0,CVT,1.6,L,10-15W,12.1,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
201607,248352,34,831,3,2,3,3,4,AT,1.4,L,8-10W,6.6,1,1,1,3,2,1,78.7,4,135,4370,1700,1460,1500,1083,5,2570,1511,1515
201607,194450,18,836,2,1,1,3,7,DCT,1.6,T,15-20W,23.1,1,1,1,1,2,1,130,4,265,4475,1850,1655,2090,1545,5,2670,1620,1631
201607,671482,72,637,2,1,3,2,6,DCT,1.5,L,10-15W,7.8,1,1,1,1,2,1,83,4,140,4280,1785,1658,1670,1295,5,2530,1527,1533
201607,198427,83,12,3,2,1,1,5,MT,1.5,L,5-8W,5.5,1,1,1,1,2,1,80,4,140,4547,1734,1470,1620,1210,5,2600,1490,1470
201608,654134,130,290,2,1,1,7,6,MT,1.5,T,8-10W,8.5,1,1,1,1,2,1,110,4,230,4620,1820,1750,1850,1435,5,2750,1554,1549
201608,580470,277,750,3,2,1,4,6,AT,1.6,L,10-15W,12.7,1,1,1,1,2,1,81,4,155,4562,1793,1468,1740,1260,5,2614,1518,1525
201608,614059,106,953,3,2,2,4,7,AT,1.6,T,25-35W,28.2,2,1,1,1,2,2,115,4,250,4783,1810,1442,2065,1596,5,2920,1563,1545
201605,248352,34,831,2,2,3,3,5,MT,1.4,L,5-8W,6,1,1,1,1,2,1,78.7,4,135,4120,1700,1460,1460,1043,5,2570,1511,1515
201605,206765,10,761,3,2,1,2,6,MT,1.5,L,10-15W,14.1,1,1,1,1,2,1,84,4,146,4718,1802,1466,1710,1260,5,2700,1540,1558
201606,221795,9,872,2,1,1,4,7,DCT,2,T,35-50W,29.7,3,1,1,1,2,2,125,4,280,4385,1831,1589,2150,1670,5,2603,1571,1575
201606,739296,6,290,2,3,3,7,6,MT,1.8,L,8-10W,6.5,1,1,1,1,2,1,101,4,186,4710,1785,1745,1920,1435,7,2750,1530,1525
201606,587678,10,537,2,1,3,5,6,MT,1.5,L,10-15W,18.3,1,1,1,1,2,1,96,4,155,4294,1772,1605,1770,1200,5,2610,1535,1540
201606,651347,134,537,2,2,3,5,0,CVT,1.5,L,8-10W,6.8,1,1,1,1,2,1,96,4,155,4065,1695,1525,1500,1078,5,2530,1480,1465
201606,291086,226,761,3,2,2,2,6,AT,2,L,15-20W,16.6,1,1,1,1,2,1,108,4,190,4843,1856,1484,2020,1585,5,2737,1585,1588
201606,425432,9,750,3,2,1,4,7,DCT,1.4,T,15-20W,12,1,1,1,1,2,1,96,4,225,4605,1765,1460,1800,1290,5,2610,1517,1493
201606,854079,162,537,3,2,1,5,0,CVT,1.8,L,10-15W,10.1,1,1,1,1,2,1,100,4,169,4664,1750,1505,1685,1275,5,2650,1500,1485
201605,614059,144,953,3,2,2,4,7,AT,2,T,35-50W,28.5,2,1,1,1,2,2,135,4,300,4783,1810,1442,2120,1658,5,2920,1563,1545
201605,978089,233,12,3,2,1,1,0,CVT,1.5,L,8-10W,6.9,1,1,1,1,2,1,80,4,140,4631,1789,1470,1640,1265,5,2650,1502,1492
201605,745137,8,637,3,2,1,2,5,MT,1,T,10-15W,10.4,1,1,1,1,2,1,94,3,170,4534,1823,1483,1689,1314,5,2648,1553,1544
201605,961962,42,750,3,2,1,4,6,AT,1.6,L,8-10W,8.1,1,1,1,1,2,1,81,4,155,4487,1706,1470,1650,1160,5,2603,1460,1500
201605,304458,199,106,3,2,1,5,0,CVT,1.6,L,10-15W,12.2,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1305,5,2700,1525,1520
201605,349023,388,450,3,2,1,2,5,MT,1.5,L,10-15W,11.1,1,1,1,1,2,1,80,4,141,4643,1797,1477,1738,1320,5,2685,1544,1565
201605,714152,6,750,2,1,1,4,6,MT,1.8,T,15-20W,28.2,1,1,1,1,2,1,118,4,250,4506,1809,1685,1970,1520,5,2684,1569,1571
201607,682651,38,872,3,2,2,4,0,CVT,1.8,T,25-35W,28.1,1,1,1,1,2,2,118,4,250,4761,1826,1439,2020,1590,5,2869,1564,1550
201607,125403,90,761,2,3,2,2,6,AT,2.4,L,25-35W,24.8,1,1,1,1,2,1,134,4,240,5266,1878,1772,2470,1860,7,3088,1593,1603
201607,136916,9,106,3,2,2,5,6,AT,2.5,L,20-25W,15.7,1,1,1,1,2,1,135,4,235,4850,1825,1480,2000,1495,5,2775,1575,1560
201607,923841,246,450,3,2,2,2,6,AT,2,L,15-20W,16.9,1,1,1,1,2,1,108,4,190,4855,1854,1474,1960,1535,5,2737,1585,1587
201607,436105,389,836,3,2,2,3,6,AT,1.8,L,10-15W,15.4,1,1,1,1,2,1,105,4,176,4710,1820,1470,1860,1441,5,2770,1579,1589
201607,281301,15,750,3,2,2,4,7,DCT,1.8,T,20-25W,19.4,1,1,1,1,2,1,118,4,250,4870,1834,1472,2060,1520,5,2803,1577,1550
201607,714152,6,750,2,1,1,4,6,MT,1.8,T,15-20W,17.5,1,1,1,1,2,1,118,4,250,4506,1809,1685,1970,1520,5,2684,1569,1571
201607,270690,528,98,2,3,3,1,5,MT,1.5,L,5WL,-,2,1,1,1,1,1,82,4,146.5,4415,1685,1850,1825,1256,7-8,2720,1420,1440
201608,654134,559,290,2,1,1,7,6,MT,1.8,L,8-10W,8.5,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1431,5,2750,1554,1549
201608,453752,143,814,3,2,2,4,8,AT,2,T,35-50W,38.5,2,1,1,1,2,2,150,4,270,4755,1811,1455,1980,1560,5,2920,1531,1572
201608,472603,109,985,3,2,1,6,6,AT,1.6,T,15-20W,15,1,1,1,1,2,1,123,4,245,4750,1820,1488,1820,1415,5,2730,1555,1550
201608,540712,56,12,2,1,1,1,6,AT,1.8,T,10-15W,14.4,1,1,1,1,2,1,135,4,285,4519,1831,1694,2045,1670,5,2670,1560,1550
201608,124140,8,783,2,1,1,1,6,AT,1.8,T,10-15W,14.6,3,1,1,1,2,1,130,4,245,4650,1850,1695,2185,1771,5,2700,1565,1565
201608,289403,34,12,2,1,1,1,6,MT,1.8,L,8-10W,9,1,1,1,1,2,1,98,4,170,4440,1833,1545,1695,1320,5,2700,1556,1562
201608,350259,158,750,3,2,1,4,7,DCT,1.4,T,15-20W,15.1,1,1,1,1,2,1,96,4,225,4598,1826,1425,1825,1325,5,2656,1580,1554
201608,576298,8,304,2,3,2,1,5,MT,1.6,L,5-8W,5.1,2,1,1,1,2,1,83,4,138,5055,1695,1960,2255,1580,9,3000,1445,1420
201608,347384,9,831,3,2,1,3,6,MT,1.6,L,10-15W,12.2,1,1,1,1,2,1,93.8,4,155.5,4600,1780,1445,1700,1230,5,2700,1555,1568
201608,175962,16,750,3,2,1,4,5,MT,1.4,L,8-10W,9.5,1,1,1,1,2,1,66,4,132,4473,1706,1469,1580,1100,5,2603,1460,1500
201608,270690,106,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,1,1,1,65,4,116,4415,1685,1850,1825,1226,7-8,2720,1420,1440
201608,354068,46,692,3,2,1,5,5,MT,1.6,L,10-15W,8.8,1,1,1,1,2,1,93,4,154,4631,1760,1503,1630,1204,5,2700,1540,1540
201607,178529,120,98,1,4,-,1,5,MT,1.2,L,5WL,-,2,1,1,1,2,1,60.3,4,115,3797,1510,1820,1575,965,7,2500,1290,1290
201608,378356,289,497,3,2,1,1,5,MT,1.5,L,5-8W,8.8,1,1,1,1,2,1,85,4,141,4572,1825,1482,1640,1265,5,2670,1556,1542
201608,290854,134,537,2,1,1,5,0,CVT,2,L,15-20W,22,1,1,1,1,2,1,114,4,190,4585,1820,1685,2010,1525,5,2620,1580,1580
201608,437598,6,638,2,1,1,1,6,MT,2,T,10-15W,14.3,1,1,1,1,2,1,145,4,315,4545,1835,1700,2210,1700,5,2720,1565,1565
201608,436105,24,836,3,2,2,3,7,DCT,1.6,T,15-20W,15.7,1,1,1,1,2,1,128.7,4,265,4710,1820,1470,1900,1495,5,2770,1567,1577
201608,810398,10,750,2,2,1,4,7,DCT,1.4,T,10-15W,10.4,1,1,1,1,2,1,96,4,225,4282,1706,1475,1688,1208,5,2603,1460,1500
201607,961362,16,692,2,1,1,5,0,CVT,2,L,15-20W,16.3,1,1,1,1,2,1,110,4,200,4384,1837,1612,1870,1427,5,2646,1585,1581
201608,221795,364,872,2,1,1,4,6,DCT,1.4,T,25-35W,27.7,1,1,1,1,2,2,110,4,250,4398,1841,1591,2020,1500,5,2603,1547,1555
201608,453752,10,814,3,2,2,4,8,AT,2,T,35-50W,38.5,2,1,1,1,2,2,200,4,350,4734,1811,1455,2020,1590,5,2920,1531,1572
201608,416749,50,537,2,1,3,5,0,CVT,1.8,L,15-20W,12.4,1,1,1,1,2,1,100,4,169,4270,1772,1605,1775,1304,5,2610,1540,1530
201608,883691,27,750,3,2,2,4,7,DCT,1.8,T,20-25W,22.5,1,1,1,1,2,1,132,4,300,4866,1832,1464,2000,1500,5,2871,1584,1570
201608,953842,148,831,2,1,1,3,6,AT,2,L,15-20W,17.2,1,1,1,1,2,1,121,4,203,4480,1855,1645,2090,1525,5,2670,1625,1636
201608,304458,191,106,3,2,1,5,0,CVT,1.6,L,10-15W,12.1,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1285,5,2700,1535,1535
201608,492952,198,692,3,2,1,5,0,CVT,1.6,L,10-15W,11.2,1,1,1,1,2,1,93,4,154,4683,1780,1465,1670,1242,5,2700,1530,1530
201608,281301,431,750,3,2,2,4,7,DCT,1.8,T,20-25W,19.3,1,1,1,1,2,1,132,4,300,4872,1834,1484,2100,1580,5,2803,1577,1550
201608,580634,9,692,2,2,1,5,0,CVT,1.6,L,10-15W,11.8,1,1,1,1,2,1,93,4,154,4393,1766,1524,1655,1255,5,2700,1530,1530
201608,597927,233,831,3,2,2,3,6,AT,2,L,15-20W,13.8,1,1,1,1,2,1,118,4,193,4855,1860,1475,1940,1501,5,2805,1602,1609
201608,103507,23,831,2,1,3,3,7,DCT,1.6,T,15-20W,12.7,1,1,1,1,2,1,117.7,4,250,4270,1780,1630,1880,1426,5,2590,1557,1570
201608,175962,71,750,3,2,1,4,6,AT,1.6,L,10-15W,9.5,1,1,1,1,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
201608,654134,20,290,2,1,1,7,5,AMT,1.8,L,8-10W,8.5,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1410,5,2750,1554,1549
201608,739296,144,290,2,3,3,7,6,MT,1.5,T,8-10W,6.1,1,1,1,1,2,1,110,4,230,4710,1785,1745,1955,1460,7,2750,1530,1525
201608,527809,17,953,3,2,4,4,9,AT,2,T,35-50W,44.7,2,1,1,1,2,2,180,4,370,5065,1860,1467,2330,1800,5,3079,1596,1600
201608,379876,70,985,3,2,1,6,4,AT,1.6,L,10-15W,10.3,1,1,1,1,2,1,86,4,150,4558,1805,1505,1798,1370,5,2612,1525,1522
201606,321683,111,750,3,2,1,4,5,MT,1.6,L,10-15W,12.9,1,1,1,1,2,1,81,4,155,4655,1780,1453,1750,1300,5,2651,1535,1532
201606,516750,80,98,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,82,4,146.5,4500,1721,1715,1825,1260,7-8,2720,1430,1450
201606,735971,456,761,3,2,1,2,5,MT,1.5,L,10-15W,11.9,1,1,1,1,2,1,81,4,143,4587,1798,1463,1660,1225,5,2640,1538,1541
201607,603972,62,872,3,2,4,4,7,DCT,3,T,50-75W,37.4,3,1,1,1,2,2,200,6,400,5036,1874,1480,2460,1960,5,3012,1630,1620
201607,587678,39,537,2,1,3,5,6,MT,1.5,L,10-15W,14.8,1,1,1,1,2,1,96,4,155,4294,1772,1605,1770,1200,5,2610,1535,1540
201607,692703,145,807,2,1,1,1,5,MT,1.3,T,10-15W,9.8,1,1,1,1,2,1,101,4,202,4510,1852,1677,1900,1450,5,2650,1575,1570
201607,289403,9,12,2,1,1,1,6,DCT,1.8,L,8-10W,9,1,1,1,1,2,1,98,4,170,4440,1833,1545,1735,1360,5,2700,1556,1562
201608,349023,10,450,3,2,1,2,5,MT,1.5,L,10-15W,13,1,1,1,1,2,1,84,4,146,4567,1786,1456,1700,1195,5,2662,1540,1558
201608,350259,253,750,3,2,1,4,7,DCT,1.4,T,15-20W,15.1,1,1,1,1,2,1,110,4,250,4598,1826,1425,1865,1365,5,2656,1580,1554
201608,481950,81,813,2,1,1,5,6,AT,2,L,15-20W,18.8,1,1,1,1,2,1,116,4,202,4633,1840,1530,1900,1450,5,2700,1584,1586
201608,883691,42,750,3,2,2,4,7,DCT,2,T,25-35W,22.5,1,1,1,1,2,1,162,4,350,4866,1832,1464,2030,1550,5,2871,1584,1570
201608,496459,442,497,2,1,3,1,5,MT,1.6,L,5-8W,7.4,1,1,1,1,2,1,93,4,160,4420,1760,1670,1733,1358,5,2510,1500,1495
201608,270690,19,98,2,3,3,1,5,MT,1.2,L,5WL,-,2,1,1,1,1,1,60.3,4,116,4415,1685,1850,1825,1215,7-8,2720,1420,1440
201607,516750,111,98,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,82,4,146.5,4530,1721,1730,1850,1319,7-8,2720,1430,1450
201607,871642,12,637,2,1,1,2,6,AT,2,T,25-35W,18.5,3,1,1,1,2,1,178,4,350,4524,1838,1695,2131,1756,5,2690,1563,1565
201608,628041,191,750,2,2,1,4,6,AT,1.6,L,10-15W,11.6,1,1,1,1,2,1,81,4,155,4255,1799,1452,1740,1260,5,2637,1549,1520
201608,245609,22,750,2,2,1,4,6,AT,1.6,L,15-20W,12.2,1,1,1,1,2,1,81,4,155,4348,1807,1574,1780,1320,5,2680,1549,1521
201608,526401,325,836,3,2,1,3,6,AT,1.6,L,10-15W,11.4,1,1,1,1,2,1,95.3,4,157,4610,1800,1450,1780,1254,5,2700,1555,1564
201608,348641,156,498,3,2,1,1,5,MT,1.5,L,8-10W,7.6,1,1,1,1,2,1,80,4,135,4579,1804,1490,1610,1235,5,2660,1548,1549
201608,621073,658,98,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,82,4,146.5,4400,1680,1770,1825,1305,7-8,2720,1420,1440
201608,603972,53,872,3,2,4,4,7,DCT,3,T,50-75W,37,3,1,1,1,2,2,200,6,400,5036,1874,1480,2460,1960,5,3012,1630,1620
201608,739296,630,290,2,3,3,7,5,MT,1.5,L,5-8W,6.1,1,1,1,1,2,1,82,4,146.5,4710,1785,1715,1920,1435,7-8,2750,1530,1525
201608,245609,6,750,2,2,1,4,5,MT,1.4,T,10-15W,12.2,1,1,1,1,2,1,96,4,225,4348,1807,1574,1850,1395,5,2680,1549,1521
201608,384924,277,761,3,2,2,2,7,DCT,1.5,T,20-25W,24.8,1,1,1,1,2,1,120,4,252,5018,1866,1459,1960,1510,5,2905,1599,1602
201608,304458,75,106,3,2,1,5,0,CVT,1.8,L,10-15W,12.1,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1375,5,2700,1535,1535
201608,136916,9,106,3,2,2,5,6,AT,2,L,15-20W,18,1,1,1,1,2,1,123,4,199,4850,1825,1480,2000,1510,5,2775,1575,1560
201607,786351,332,836,3,2,1,3,6,AT,1.6,L,10-15W,9.5,1,1,1,1,2,1,93.8,4,155.5,4570,1775,1445,1650,1275,5,2700,1549,1562
201607,854079,146,537,3,2,1,5,0,CVT,1.8,L,10-15W,12.6,1,1,1,1,2,1,100,4,169,4664,1750,1505,1685,1275,5,2650,1500,1485
201607,714860,5,831,3,2,2,3,7,DCT,1.6,T,15-20W,12.9,1,1,1,1,2,1,128.7,4,265,4720,1815,1465,1900,1495,5,2770,1579,1589
201607,103507,6,831,2,1,3,3,6,MT,1.6,L,10-15W,14.2,1,1,1,1,2,1,91.6,4,150.7,4270,1780,1630,1720,1275,5,2590,1557,1570
201607,714152,62,750,2,1,1,4,6,AT,1.8,T,25-35W,17.5,3,1,1,1,2,1,118,4,250,4506,1809,1685,2160,1710,5,2684,1569,1571
201607,871642,112,637,2,1,1,2,6,AT,1.5,T,15-20W,18.5,1,1,1,1,2,1,133,4,240,4524,1838,1685,1967,1592,5,2690,1563,1565
201607,360648,75,106,2,2,3,5,4,AT,1.5,L,8-10W,7.6,1,1,1,1,2,1,79,4,140,4115,1700,1495,1500,1065,5,2550,1460,1460
201608,580470,41,750,3,2,1,4,7,DCT,1.4,T,10-15W,12.7,1,1,1,1,2,1,96,4,225,4562,1793,1468,1790,1310,5,2614,1518,1525
201608,482497,257,872,2,1,2,4,8,AT,2,T,35-50W,32.5,3,1,1,1,2,2,165,4,350,4629,1898,1655,2365,1900,5,2807,1617,1614
201608,472603,59,985,3,2,1,6,6,AT,1.8,L,10-15W,15,1,1,1,1,2,1,102,4,172,4750,1820,1488,1790,1370,5,2730,1555,1550
201608,745137,353,637,3,2,1,2,6,DCT,1.6,L,10-15W,14.5,1,1,1,1,2,1,94,4,159,4534,1823,1483,1711,1336,5,2648,1553,1544
201607,308913,107,750,2,2,1,4,6,AT,1.6,L,10-15W,10,1,1,1,1,2,1,81,4,155,4445,1765,1485,1765,1255,5,2610,1517,1493
201607,591790,16,106,3,2,1,5,0,CVT,1.8,L,10-15W,12.4,1,2,2,1,2,1,73,4,142,4630,1775,1485,1845,1390,5,2700,1535,1535
201607,597927,74,831,3,2,2,3,6,AT,2,L,15-20W,23.8,1,1,1,1,2,1,119,4,194,4845,1830,1460,1930,1480,5,2795,1601,1601
201607,348641,18,498,3,2,1,1,7,DCT,1.4,T,10-15W,7.2,1,1,1,1,2,1,115,4,235,4579,1804,1490,1715,1340,5,2660,1548,1549
201607,354068,331,692,3,2,1,5,0,CVT,1.6,L,10-15W,11.8,1,1,1,1,2,1,93,4,154,4631,1760,1503,1650,1236,5,2700,1540,1540
201607,198427,52,12,3,2,1,1,4,AT,1.5,L,5-8W,5.5,1,1,1,1,2,1,80,4,140,4590,1734,1470,1620,1210,5,2600,1490,1470
201608,453752,38,814,3,2,2,4,8,AT,1.6,T,25-35W,38.5,2,1,1,1,2,2,111,4,220,4734,1811,1453,1955,1530,5,2920,1543,1584
201608,732758,133,814,2,1,1,4,6,AT,1.5,T,25-35W,26.8,1,1,1,1,2,2,111,3,220,4565,1821,1624,2035,1550,5,2780,1561,1562
201608,527809,6,953,3,2,4,4,7,AT,2,T,35-50W,44.7,2,1,1,1,2,2,135,4,300,5024,1854,1477,2260,1745,5,3014,1578,1594
201608,603972,238,872,3,2,4,4,0,CVT,2.5,L,35-50W,37,1,1,1,1,2,2,150,6,250,5036,1874,1480,2300,1800,5,3012,1630,1620
201608,654134,241,290,2,1,1,7,5,MT,1.8,L,5-8W,8.5,1,1,1,1,2,1,101,4,186,4620,1820,1750,1780,1370,5,2750,1554,1549
201608,745137,49,637,3,2,1,2,6,AT,1.5,T,15-20W,14.5,1,1,1,1,2,1,135,4,240,4534,1823,1483,1782,1407,5,2648,1553,1544
201608,961962,95,750,3,2,1,4,5,MT,1.6,L,8-10W,8,1,1,1,1,2,1,81,4,160,4487,1706,1470,1600,1120,5,2603,1460,1500
201608,304458,17,106,3,2,1,5,5,MT,1.6,L,10-15W,12.1,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1285,5,2700,1525,1520
201608,651782,133,75,3,2,4,2,6,AT,2,T,35-50W,31.9,1,1,1,1,2,2,193,4,400,5131,1852,1502,2260,1840,5,2837,1580,1591
201608,350259,8,750,3,2,1,4,5,MT,1.4,T,15-20W,15.1,1,1,1,1,2,1,96,4,225,4598,1826,1425,1800,1300,5,2656,1580,1554
201608,265980,211,783,2,3,3,1,5,MT,1.5,L,5-8W,-,2,1,1,1,1,1,78,4,135,4360,1685,1820,1925,1325,7-8,2750,1425,1435
201608,384924,76,761,3,2,2,2,6,AT,2,T,25-35W,24.8,1,1,1,1,2,1,187,4,350,5018,1866,1461,2060,1580,5,2905,1599,1602
201608,304458,241,106,3,2,1,5,0,CVT,1.6,L,10-15W,12.1,1,1,1,1,2,1,90,4,154,4630,1775,1480,1770,1305,5,2700,1525,1520
201608,281301,29,750,3,2,2,4,7,DCT,2,T,25-35W,19.3,1,1,1,1,2,1,162,4,350,4872,1834,1484,2120,1600,5,2803,1577,1550
201608,321683,1105,750,3,2,1,4,6,AT,1.6,L,10-15W,13.7,1,1,1,1,2,1,81,4,155,4655,1780,1453,1800,1330,5,2651,1535,1532
201608,194450,35,836,2,1,1,3,7,DCT,1.6,T,15-20W,15.5,1,1,1,1,2,1,130,4,265,4475,1850,1655,2090,1545,5,2670,1620,1631
201608,871642,12,637,2,1,1,2,6,AT,2,T,25-35W,16.1,3,1,1,1,2,1,178,4,350,4524,1838,1695,2131,1756,5,2690,1563,1565
201608,619401,39,12,2,1,1,1,5,MT,1.8,L,8-10W,-,1,1,1,1,2,1,98,4,170,4500,1834,1707,1808,1433,5,2661,1560,1560
201606,281301,372,750,3,2,2,4,7,DCT,1.8,T,20-25W,31.7,1,1,1,1,2,1,132,4,300,4872,1834,1484,2100,1580,5,2803,1577,1550
201606,175962,87,750,3,2,1,4,6,AT,1.6,L,10-15W,7,1,1,1,1,2,1,81,4,155,4473,1706,1469,1635,1155,5,2603,1460,1500
