Year,Organization,Department,Position,Position count,Planned position count,Expense total,Course cost,Course days,Terminations,Internal hires,External hires
2017,GO Americas operations,Sales,Level 3 Sales Representative,14,14,"1,538,905.97","66,000",74.5,1,1,1
2017,GO Americas operations,Operations,General Manager of Operations,1,1,"133,615.36","13,500",5,0,0,0
2017,GO Central Europe corporate,Human Resources,Vice-President of Human Resources,1,1,"125,833.90","13,500",5,0,0,0
2017,GO Central Europe corporate,Human Resources,Human Resources Administrator,1,1,"27,851.19",,,0,0,0
2017,GO Central Europe corporate,Human Resources,Benefit Specialist,1,1,"23,334.55",,,0,0,0
2017,GO Central Europe corporate,Human Resources,Human Resources Clerk,4,4,"76,874.09","5,000",9,1,0,2
2017,GO Central Europe corporate,Finance,Controller,1,1,"125,833.90","13,500",5,0,0,0
2017,GO Central Europe corporate,Finance,Finance Manager,1,1,"87,317.95",,,0,0,0
2017,GO Central Europe corporate,Finance,Financial Analyst,2,2,"100,806.76","4,000",5.5,1,0,1
2017,GO Central Europe corporate,Finance,Budget Analyst,2,2,"64,840.48",,,0,0,0
2017,GO Central Europe corporate,Finance,Payroll Clerk,4,4,"71,525.98","11,250",16,0,0,2
2017,GO Central Europe corporate,Finance,Accounting Manager,1,1,"66,029.83",,,0,0,0
2017,GO Central Europe corporate,Finance,Accountant 1,3,3,"75,222.56","8,000",9.5,0,0,1
2017,GO Central Europe corporate,Finance,Accountant 2,6,7,"302,462.77","15,500",17,0,0,2
2017,GO Central Europe corporate,Finance,Accounting Clerk,5,5,"103,714.45","1,500",2.5,1,0,1
2017,GO Central Europe corporate,Marketing,Vice-President of Marketing,1,1,"125,833.90","13,500",5,0,0,0
2017,GO Central Europe corporate,Marketing,Marketing Manager,1,1,"61,557.89",,,0,0,0
2017,GO Central Europe corporate,Marketing,Marketing Specialist,2,2,"56,078.77","5,000",6.5,1,0,1
2017,GO Central Europe corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"125,319.77","13,500",5,0,0,0
2017,GO Central Europe corporate,Sales (Corporate),Product Manager,2,2,"101,986.67",,,0,0,0
2017,GO Central Europe corporate,Sales (Corporate),Product Technician,2,2,"46,161.75","17,250",23,0,0,0
2017,GO Central Europe corporate,Procurement,Procurement Manager,1,1,"41,507.38",,,1,1,0
2017,GO Central Europe corporate,Procurement,Procurement Coordinator,2,2,"42,306.78",,,0,0,0
2017,GO Central Europe corporate,Procurement,Procurement Clerk,2,2,"36,640.30","4,500",6,0,0,0
2017,GO Central Europe corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"127,611.72","13,500",5,0,0,0
2017,GO Central Europe corporate,Information Services and Technology,Information Technology Manager,1,1,"54,568.27",,,0,0,0
2017,GO Central Europe corporate,Information Services and Technology,System Analyst,1,1,"31,435.15",,,0,0,0
2017,GO Central Europe corporate,Information Services and Technology,Software Engineer,3,3,"135,925.55",,,0,0,0
2017,GO Central Europe corporate,Information Services and Technology,Computer Operator,2,2,"47,534.02","6,000",6.5,1,0,1
2017,GO Central Europe corporate,Executive Offices,Executive Vice-President,1,1,"146,253.25","13,500",5,0,0,0
2017,GO Central Europe corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2017,GO Central Europe operations,Sales (Corporate),Product Technician,0,0,,,,0,0,0
2017,GO Central Europe operations,Production and Distribution,Regional Manager,,,"91,953.79",,,,,
2017,GO Central Europe operations,Production and Distribution,Franchise Distribution Manager,1,1,"48,914",,,0,0,0
2017,GO Central Europe operations,Production and Distribution,Warehouse Manager,1,1,"38,531.41",,,0,0,0
2017,GO Central Europe operations,Production and Distribution,Warehouse Worker,7,8,"167,017.30",700,2,1,0,0
2017,GO Central Europe operations,Production and Distribution,Warehouse Assistant Manager,1,1,"37,971.66",,,0,0,0
2017,GO Central Europe operations,Customer Service,Customer Service Manager,1,1,"56,578.26",500,1.5,1,0,1
2017,GO Central Europe operations,Customer Service,Customer Service Coordinator,2,2,"69,274.83",,,0,0,0
2017,GO Central Europe operations,Customer Service,Customer Service Representative,4,4,"101,436.73","24,750",30,1,0,1
2017,GO Central Europe operations,Sales,Regional Sales Manager,1,1,"111,640.66","4,500",5,0,0,0
2017,GO Central Europe operations,Sales,District Sales Manager,2,2,"159,041.86","9,000",10,0,0,0
2017,GO Central Europe operations,Sales,Branch Sales Manager,8,8,"487,381.84","44,000",48,1,1,0
2017,GO Central Europe operations,Sales,Level 1 Sales Representative,10,11,"485,609.20","51,750",59.5,1,0,1
2017,GO Central Europe operations,Sales,Level 2 Sales Representative,12,12,"834,280.93","60,000",69,1,0,2
2017,GO Central Europe operations,Sales,Level 3 Sales Representative,10,12,"880,079.36","50,500",58,2,0,2
2017,GO Central Europe operations,Operations,General Manager of Operations,1,1,"127,411.21","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Human Resources,Vice-President of Human Resources,1,1,"111,984.03","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Human Resources,Human Resources Administrator,1,1,"28,978.81",,,0,0,0
2017,GO Asia Pacific corporate,Human Resources,Benefit Specialist,1,1,"24,802.03",,,0,0,0
2017,GO Asia Pacific corporate,Human Resources,Human Resources Clerk,2,2,"37,824.06","2,250",4.5,1,0,1
2017,GO Asia Pacific corporate,Finance,Controller,1,1,"111,025.19","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Finance,Finance Manager,1,1,"78,800.93",,,0,0,0
2017,GO Asia Pacific corporate,Finance,Financial Analyst,1,1,"43,753.24",,,0,0,0
2017,GO Asia Pacific corporate,Finance,Budget Analyst,2,2,"45,452.39",,,0,0,0
2017,GO Asia Pacific corporate,Finance,Payroll Clerk,4,4,"77,149.36","2,750",4,0,0,0
2017,GO Asia Pacific corporate,Finance,Accounting Manager,1,1,"67,800.95",,,0,0,0
2017,GO Asia Pacific corporate,Finance,Accountant 1,2,2,"52,993.46",,,0,0,0
2017,GO Asia Pacific corporate,Finance,Accountant 2,3,3,"124,077.75","7,750",8.5,1,0,1
2017,GO Asia Pacific corporate,Finance,Accounting Clerk,3,3,"57,734.30",,,0,0,0
2017,GO Asia Pacific corporate,Marketing,Vice-President of Marketing,1,1,"110,396.10","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Marketing,Marketing Manager,1,1,"38,435.87",,,0,0,0
2017,GO Asia Pacific corporate,Marketing,Marketing Specialist,5,5,"119,840.03","8,250",9,0,0,0
2017,GO Asia Pacific corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"110,980.09","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Sales (Corporate),Product Manager,1,1,"43,233.77",,,0,0,0
2017,GO Asia Pacific corporate,Sales (Corporate),Product Technician,5,5,"114,605.43","22,500",30.5,1,0,1
2017,GO Asia Pacific corporate,Procurement,Procurement Manager,1,1,"39,881.13",,,0,0,0
2017,GO Asia Pacific corporate,Procurement,Procurement Coordinator,1,1,"22,839.38","3,000",3,0,0,0
2017,GO Asia Pacific corporate,Procurement,Procurement Clerk,3,3,"55,375.75","4,000",7,1,0,2
2017,GO Asia Pacific corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"110,396.10","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Information Services and Technology,Information Technology Manager,1,1,"57,306.27",,,0,0,0
2017,GO Asia Pacific corporate,Information Services and Technology,System Analyst,1,1,"24,380.90",,,0,0,0
2017,GO Asia Pacific corporate,Information Services and Technology,Software Engineer,2,2,"70,192.07",,,0,0,0
2017,GO Asia Pacific corporate,Information Services and Technology,Computer Operator,2,2,"36,006.86",,,0,0,0
2017,GO Asia Pacific corporate,Executive Offices,Executive Vice-President,1,1,"128,461.56","13,500",5,0,0,0
2017,GO Asia Pacific corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2017,GO Asia Pacific operations,Production and Distribution,Regional Manager,,,"68,866.79",,,,,
2017,GO Asia Pacific operations,Production and Distribution,Franchise Distribution Manager,1,1,"35,775","3,750",5,0,0,0
2017,GO Asia Pacific operations,Production and Distribution,Warehouse Manager,3,3,"96,183.67",,,0,0,0
2017,GO Asia Pacific operations,Production and Distribution,Warehouse Worker,11,11,"228,988.40","6,500",20,2,0,3
2017,GO Asia Pacific operations,Production and Distribution,Warehouse Assistant Manager,1,1,"30,952.25",,,0,0,0
2017,GO Asia Pacific operations,Customer Service,Customer Service Manager,1,1,"57,879.95",,,0,0,0
2017,GO Asia Pacific operations,Customer Service,Customer Service Coordinator,2,2,"71,225.59",,,0,0,0
2017,GO Asia Pacific operations,Customer Service,Customer Service Representative,7,7,"182,587.56","38,250",43,0,0,0
2017,GO Asia Pacific operations,Sales,Regional Sales Manager,1,1,"85,041.94","4,500",5,0,0,0
2017,GO Asia Pacific operations,Sales,District Sales Manager,2,2,"141,645.94","9,000",10,0,0,0
2017,GO Asia Pacific operations,Sales,Branch Sales Manager,6,6,"349,852.26","35,000",38,1,1,0
2017,GO Asia Pacific operations,Sales,Level 1 Sales Representative,7,8,"385,738.36","46,000",55,2,0,3
2017,GO Asia Pacific operations,Sales,Level 2 Sales Representative,11,12,"844,182.09","45,750",52,2,0,0
2017,GO Asia Pacific operations,Sales,Level 3 Sales Representative,11,12,"989,497.02","49,500",55,0,0,0
2017,GO Asia Pacific operations,Operations,General Manager of Operations,1,1,"110,396.10","13,500",5,0,0,0
2017,GO Accessories corporate,Human Resources,Vice-President of Human Resources,1,1,"122,033.73","13,500",5,0,0,0
2017,GO Accessories corporate,Human Resources,Human Resources Administrator,1,1,"29,735","6,250",8,0,0,0
2017,GO Accessories corporate,Human Resources,Benefit Specialist,1,1,"29,178.52",,,0,0,0
2017,GO Accessories corporate,Human Resources,Human Resources Clerk,4,4,"84,767.51","3,500",5.5,1,0,1
2017,GO Accessories corporate,Finance,Controller,1,1,"122,268.83","13,500",5,0,0,0
2017,GO Accessories corporate,Finance,Finance Manager,1,1,"74,949.90",,,0,0,0
2017,GO Accessories corporate,Finance,Financial Analyst,3,3,"136,196.09",,,0,0,0
2017,GO Accessories corporate,Finance,Budget Analyst,3,3,"90,020.96",,,0,0,0
2017,GO Accessories corporate,Finance,Payroll Clerk,3,3,"63,819.65",,,0,0,0
2017,GO Accessories corporate,Finance,Accounting Manager,1,1,"69,392.97",,,0,0,0
2017,GO Accessories corporate,Finance,Accountant 1,5,5,"162,445.76","4,500",5.5,1,0,1
2017,GO Accessories corporate,Finance,Accountant 2,4,5,"194,663.82","12,250",14,0,0,2
2017,GO Accessories corporate,Finance,Accounting Clerk,7,7,"143,942.37","4,750",6,0,0,0
2017,GO Accessories corporate,Marketing,Vice-President of Marketing,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Accessories corporate,Marketing,Marketing Manager,1,1,"44,336.24",,,0,0,0
2017,GO Accessories corporate,Marketing,Marketing Specialist,7,7,"189,790.50","14,000",17.5,1,0,1
2017,GO Accessories corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Accessories corporate,Sales (Corporate),Product Manager,2,2,"98,972.75",,,0,0,0
2017,GO Accessories corporate,Sales (Corporate),Product Technician,3,3,"94,109.29","21,250",27,0,0,0
2017,GO Accessories corporate,Procurement,Procurement Manager,1,1,"61,386.04",,,0,0,0
2017,GO Accessories corporate,Procurement,Procurement Coordinator,1,2,"42,338.51","18,500",22,0,0,2
2017,GO Accessories corporate,Procurement,Procurement Clerk,4,4,"90,544.57",500,1.5,1,0,1
2017,GO Accessories corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"122,119.54","13,500",5,0,0,0
2017,GO Accessories corporate,Information Services and Technology,Information Technology Manager,1,1,"61,724.68",,,1,1,0
2017,GO Accessories corporate,Information Services and Technology,System Analyst,1,1,"26,046.59",,,0,0,0
2017,GO Accessories corporate,Information Services and Technology,Software Engineer,3,3,"115,532.90","8,000",8.5,0,0,1
2017,GO Accessories corporate,Information Services and Technology,Computer Operator,3,3,"60,114.02","6,000",6.5,0,0,1
2017,GO Accessories corporate,Executive Offices,Executive Vice-President,1,1,"141,208.13","13,500",5,0,0,0
2017,GO Accessories corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2017,GO Accessories operations,Production and Distribution,Regional Manager,,,"82,759.84",,,,,
2017,GO Accessories operations,Production and Distribution,Franchise Distribution Manager,1,1,"39,172.94","4,000",5.5,1,0,1
2017,GO Accessories operations,Production and Distribution,Warehouse Manager,1,1,"43,635.36",,,0,0,0
2017,GO Accessories operations,Production and Distribution,Warehouse Worker,8,8,"186,969.86","5,000",15,1,0,1
2017,GO Accessories operations,Customer Service,Customer Service Manager,1,1,"47,217.29","3,000",3,0,0,0
2017,GO Accessories operations,Customer Service,Customer Service Coordinator,1,2,"44,126.21","2,000",3.5,0,0,1
2017,GO Accessories operations,Customer Service,Customer Service Representative,9,9,"257,997.97","47,750",63.5,1,0,3
2017,GO Accessories operations,Sales,Regional Sales Manager,1,1,"103,272.75","4,500",5,0,0,0
2017,GO Accessories operations,Sales,Branch Sales Manager,1,1,"56,247.63","4,500",5,0,0,0
2017,GO Accessories operations,Sales,Level 1 Sales Representative,11,11,"562,308.74","60,250",73,1,0,2
2017,GO Accessories operations,Sales,Level 2 Sales Representative,14,14,"984,192.17","66,750",76.5,0,1,1
2017,GO Accessories operations,Sales,Level 3 Sales Representative,11,11,"1,097,041.25","55,250",63,0,0,0
2017,GO Accessories operations,Operations,General Manager of Operations,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Northern Europe corporate,Human Resources,Vice-President of Human Resources,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Northern Europe corporate,Human Resources,Human Resources Administrator,1,1,"30,334.09",,,0,0,0
2017,GO Northern Europe corporate,Human Resources,Benefit Specialist,1,1,"24,539.69",,,0,0,0
2017,GO Northern Europe corporate,Human Resources,Human Resources Clerk,3,3,"55,013.87","5,000",9,1,0,2
2017,GO Northern Europe corporate,Finance,Controller,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Northern Europe corporate,Finance,Finance Manager,1,1,"83,008.88",,,0,0,0
2017,GO Northern Europe corporate,Finance,Financial Analyst,1,1,"46,665.35",,,0,0,0
2017,GO Northern Europe corporate,Finance,Budget Analyst,1,1,"27,196.16",,,0,0,0
2017,GO Northern Europe corporate,Finance,Payroll Clerk,2,2,"47,974.74","4,500",6.5,1,0,1
2017,GO Northern Europe corporate,Finance,Accounting Manager,1,1,"57,685.83",,,0,0,0
2017,GO Northern Europe corporate,Finance,Accountant 1,2,2,"52,555.79","15,000",16,1,0,2
2017,GO Northern Europe corporate,Finance,Accountant 2,4,4,"173,919.15",250,1,0,0,0
2017,GO Northern Europe corporate,Finance,Accounting Clerk,3,3,"69,222.39",,,0,0,0
2017,GO Northern Europe corporate,Marketing,Vice-President of Marketing,1,1,"122,315.86","13,500",5,0,0,0
2017,GO Northern Europe corporate,Marketing,Marketing Manager,1,1,"52,131.70",,,0,0,0
2017,GO Northern Europe corporate,Marketing,Marketing Specialist,3,3,"79,650.62","6,750",9,0,0,0
2017,GO Northern Europe corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Northern Europe corporate,Sales (Corporate),Product Manager,2,2,"83,597.70",,,0,0,0
2017,GO Northern Europe corporate,Sales (Corporate),Product Technician,2,2,"59,563.43","11,000",14,0,0,0
2017,GO Northern Europe corporate,Procurement,Procurement Manager,1,1,"61,499.12",,,0,0,0
2017,GO Northern Europe corporate,Procurement,Procurement Coordinator,2,2,"61,268.26","9,500",11.5,0,0,1
2017,GO Northern Europe corporate,Procurement,Procurement Clerk,2,2,"44,752.55","3,500",5.5,1,0,1
2017,GO Northern Europe corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Northern Europe corporate,Information Services and Technology,Information Technology Manager,1,1,"66,580.37",,,0,0,0
2017,GO Northern Europe corporate,Information Services and Technology,System Analyst,1,1,"29,100","7,750",8,0,0,0
2017,GO Northern Europe corporate,Information Services and Technology,Software Engineer,2,2,"92,693.65","7,500",7.5,1,0,1
2017,GO Northern Europe corporate,Information Services and Technology,Computer Operator,1,1,"15,228.44","5,500",5.5,0,0,1
2017,GO Northern Europe corporate,Executive Offices,Executive Vice-President,1,1,"140,505.13","13,500",5,0,0,0
2017,GO Northern Europe corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2017,GO Northern Europe operations,Production and Distribution,Regional Manager,,,"73,666.89",,,,,
2017,GO Northern Europe operations,Production and Distribution,Franchise Distribution Manager,1,1,"43,360.98","7,500",9.5,1,0,1
2017,GO Northern Europe operations,Production and Distribution,Warehouse Manager,1,1,"35,340","2,000",2,0,0,0
2017,GO Northern Europe operations,Production and Distribution,Warehouse Worker,4,4,"82,315.66","1,100",3.5,0,0,0
2017,GO Northern Europe operations,Production and Distribution,Warehouse Assistant Manager,1,1,"35,212.54",,,0,0,0
2017,GO Northern Europe operations,Customer Service,Customer Service Manager,1,1,"70,988.67",,,0,0,0
2017,GO Northern Europe operations,Customer Service,Customer Service Coordinator,2,2,"50,297.48",750,2,0,0,0
2017,GO Northern Europe operations,Customer Service,Customer Service Representative,4,4,"117,093.95","24,000",27.5,0,0,0
2017,GO Northern Europe operations,Sales,Regional Sales Manager,1,1,"95,654.64","4,500",5,0,0,0
2017,GO Northern Europe operations,Sales,District Sales Manager,1,1,"79,698.39","4,750",6,1,0,1
2017,GO Northern Europe operations,Sales,Branch Sales Manager,3,3,"196,113.65","13,500",15,0,0,0
2017,GO Northern Europe operations,Sales,Level 1 Sales Representative,6,7,"257,672.02","30,750",35,2,0,0
2017,GO Northern Europe operations,Sales,Level 2 Sales Representative,5,5,"358,378.77","29,000",33.5,0,0,1
2017,GO Northern Europe operations,Sales,Level 3 Sales Representative,5,5,"507,654.16","22,500",25,0,0,0
2017,GO Northern Europe operations,Operations,General Manager of Operations,1,1,"120,578.44","13,500",5,0,0,0
2017,GO Southern Europe corporate,Human Resources,Vice-President of Human Resources,1,1,"123,401.83","13,500",5,0,0,0
2017,GO Southern Europe corporate,Human Resources,Human Resources Administrator,1,1,"32,547.02",,,0,0,0
2017,GO Southern Europe corporate,Human Resources,Benefit Specialist,1,1,"27,578.70",,,0,0,0
2017,GO Southern Europe corporate,Human Resources,Human Resources Clerk,2,2,"48,662.68",,,0,0,0
2017,GO Southern Europe corporate,Finance,Controller,1,1,"123,868.11","13,500",5,0,0,0
2017,GO Southern Europe corporate,Finance,Finance Manager,1,1,"88,576.80",,,0,0,0
2017,GO Southern Europe corporate,Finance,Financial Analyst,1,1,"46,781",,,0,0,0
2017,GO Southern Europe corporate,Finance,Budget Analyst,1,1,"33,500.17",,,0,0,0
2017,GO Southern Europe corporate,Finance,Payroll Clerk,1,1,"19,902.14",,,0,0,0
2017,GO Southern Europe corporate,Finance,Accounting Manager,1,1,"83,280.93",,,0,0,0
2017,GO Southern Europe corporate,Finance,Accountant 1,2,2,"66,526.15",500,1.5,1,0,1
2017,GO Southern Europe corporate,Finance,Accountant 2,3,3,"130,642.21",250,1,0,0,0
2017,GO Southern Europe corporate,Finance,Accounting Clerk,3,3,"62,405.21","4,500",6.5,0,0,1
2017,GO Southern Europe corporate,Marketing,Vice-President of Marketing,1,1,"123,206.10","13,500",5,0,0,0
2017,GO Southern Europe corporate,Marketing,Marketing Manager,1,1,"48,462.76",,,0,0,0
2017,GO Southern Europe corporate,Marketing,Marketing Specialist,2,2,"59,908.47","4,000",4,0,0,0
2017,GO Southern Europe corporate,Sales (Corporate),Vice-President of Sales Management,1,1,"123,783.80","13,500",5,0,0,0
2017,GO Southern Europe corporate,Sales (Corporate),Product Manager,3,3,"145,412.99","15,250",18,1,0,1
2017,GO Southern Europe corporate,Sales (Corporate),Product Technician,2,2,"56,155.25","1,500",3,0,0,0
2017,GO Southern Europe corporate,Procurement,Procurement Manager,1,1,"54,961.01",,,0,0,0
2017,GO Southern Europe corporate,Procurement,Procurement Coordinator,2,2,"60,588.84",,,0,0,0
2017,GO Southern Europe corporate,Procurement,Procurement Clerk,1,1,"18,719.55",,,0,0,0
2017,GO Southern Europe corporate,Information Services and Technology,Vice-President of Information Technology,1,1,"123,206.10","13,500",5,0,0,0
2017,GO Southern Europe corporate,Information Services and Technology,Information Technology Manager,1,1,"56,117.50",,,0,0,0
2017,GO Southern Europe corporate,Information Services and Technology,System Analyst,1,1,"26,807.75",,,0,0,0
2017,GO Southern Europe corporate,Information Services and Technology,Software Engineer,2,2,"93,378.25","8,000",8.5,1,0,1
2017,GO Southern Europe corporate,Information Services and Technology,Computer Operator,1,1,"17,158.60",250,1,0,0,0
2017,GO Southern Europe corporate,Executive Offices,Executive Vice-President,1,1,"143,306.65","13,500",5,0,0,0
2017,GO Southern Europe corporate,Production and Distribution,Regional Manager,1,1,,,,0,0,0
2017,GO Southern Europe operations,Production and Distribution,Regional Manager,,,"71,003.10",,,,,
2017,GO Southern Europe operations,Production and Distribution,Franchise Distribution Manager,1,1,"51,657.98",,,0,0,0
2017,GO Southern Europe operations,Production and Distribution,Warehouse Manager,1,1,"43,573.84",,,0,0,0
2017,GO Southern Europe operations,Production and Distribution,Warehouse Worker,3,3,"70,352.55",950,3,0,0,0
2017,GO Southern Europe operations,Production and Distribution,Warehouse Assistant Manager,1,1,"38,215.51",,,0,0,0
2017,GO Southern Europe operations,Customer Service,Customer Service Manager,1,1,"52,118.28","5,000",5,1,1,0
2017,GO Southern Europe operations,Customer Service,Customer Service Coordinator,1,1,"23,485",,,0,1,0
2017,GO Southern Europe operations,Customer Service,Customer Service Representative,4,5,"116,968.93","27,000",31.5,0,0,0
2017,GO Southern Europe operations,Sales,Regional Sales Manager,1,1,"81,329.52","4,500",5,0,0,0
2017,GO Southern Europe operations,Sales,Branch Sales Manager,3,3,"177,435.12","13,500",15,0,0,0
2017,GO Southern Europe operations,Sales,Level 1 Sales Representative,5,5,"280,798.03","25,500",29.5,1,0,1
2017,GO Southern Europe operations,Sales,Level 2 Sales Representative,4,4,"313,821.30","21,250",25.5,1,0,1
2017,GO Southern Europe operations,Sales,Level 3 Sales Representative,4,4,"383,272.67","18,000",20,0,0,0
2017,GO Southern Europe operations,Operations,General Manager of Operations,1,1,"125,216.54","13,500",5,0,0,0
