Full Name,Crunchbase,LinkedIn
Michael Paolucci,https://www.crunchbase.com/person/michael-paolucci,
James Sider,https://www.crunchbase.com/person/james-j-sider,http://www.linkedin.com/profile/view?id=47109959
David Vinca,https://www.crunchbase.com/person/david-vinca,https://www.linkedin.com/in/davidvinca
Chris Möller,https://www.crunchbase.com/person/chris-möller-2,https://www.linkedin.com/in/chrismv
Shaun Ritchie,https://www.crunchbase.com/person/shaun-ritchie,http://www.linkedin.com/in/shaunritchie
Marc Fenigstein,https://www.crunchbase.com/person/marc-fenigstein,http://www.linkedin.com/pub/marc-fenigstein/0/6b1/80
Oskar Hjertonsson,https://www.crunchbase.com/person/oskar-hjertonsson,https://www.linkedin.com/in/oskarhjertonsson
Mike Harris,https://www.crunchbase.com/person/mike-harris-3,http://www.linkedin.com/in/mbrharris
Matias Recchia,https://www.crunchbase.com/person/matias-recchia,
James Borow,https://www.crunchbase.com/person/james-borow,
Alfred Chuang,https://www.crunchbase.com/person/alfred-chuang,https://www.linkedin.com/in/alchuang/
Andrew Laffoon,https://www.crunchbase.com/person/andrew-laffoon,http://www.linkedin.com/in/andrewlaffoon
Gregg Freishtat,https://www.crunchbase.com/person/gregg-freishtat,http://www.linkedin.com/in/gfreishtat
Avner Mor,https://www.crunchbase.com/person/avner-mor,https://www.linkedin.com/in/avnermor/
Dedi Gilad,https://www.crunchbase.com/person/dedi-gilad,http://il.linkedin.com/pub/dedi-gilad/a/172/983
Ian Collins,https://www.crunchbase.com/person/ian-collins-2,https://ca.linkedin.com/in/wyrex
Andrew Blackmon,https://www.crunchbase.com/person/andrew-blackmon,http://www.linkedin.com/pub/andrew-blackmon/7/b79/703
Zhang Wenming,https://www.crunchbase.com/person/zhang-wenming,
Thomas Noyes,https://www.crunchbase.com/person/thomas-noyes,https://www.linkedin.com/in/tcnoyes
Arjun Mehta,https://www.crunchbase.com/person/arjun-mehta,https://www.linkedin.com/in/arjunkmehta
Nadia Shalaby,https://www.crunchbase.com/person/nadia-shalaby,https://www.linkedin.com/in/nadiashalaby
Robert Ciampa,https://www.crunchbase.com/person/rob-ciampa,https://www.linkedin.com/in/robciampa
Osman Khan,https://www.crunchbase.com/person/osman-khan,https://www.linkedin.com/in/osmankhan02
Eric Heil,https://www.crunchbase.com/person/eric-heil,http://www.linkedin.com/in/eheil
Rishi Bali,https://www.crunchbase.com/person/rishi-bali,http://www.linkedin.com/in/yogasmoga
Brett Galloway,https://www.crunchbase.com/person/brett-galloway,https://www.linkedin.com/in/brettgalloway
David Norris,https://www.crunchbase.com/person/david-norris,http://www.linkedin.com/in/davidnorris430
Alex Kelleher,https://www.crunchbase.com/person/alex-kelleher,http://www.linkedin.com/in/alexkelleher
Anna Zornosa,https://www.crunchbase.com/person/anna-zornosa,http://www.linkedin.com/in/annazornosa
Lisa Stone,https://www.crunchbase.com/person/lisa-stone,http://www.linkedin.com/in/lisastonew00t
Scott Tilton,https://www.crunchbase.com/person/scott-tilton,https://www.linkedin.com/in/tiltcore/
Firmin Zocchetto,https://www.crunchbase.com/person/firmin-zocchetto,https://fr.linkedin.com/in/firmin-zocchetto-88356059/en
Rajeev Agrawal,https://www.crunchbase.com/person/rajeev-agrawal,https://in.linkedin.com/in/rajeev-agrawal-b220541
Jonathan M. Rothberg,https://www.crunchbase.com/person/jonathan-m-rothberg,http://www.linkedin.com/in/jonathanrothberg
Geoff Tate,https://www.crunchbase.com/person/geoff-tate,https://www.linkedin.com/in/geoffrey-tate-772a2713
Adam Healey,https://www.crunchbase.com/person/adam-healey,
Slavik Markovich,https://www.crunchbase.com/person/slavik-markovich,
Brad Hunstable,https://www.crunchbase.com/person/brad-hunstable,http://www.linkedin.com/in/bradhunstable
Jonathan Cedar,https://www.crunchbase.com/person/jonathan-cedar,https://www.linkedin.com/pub/jonathan-cedar/4/921/b55
Gregg Spiridellis,https://www.crunchbase.com/person/gregg-spiridellis,
Serge Saxonov,https://www.crunchbase.com/person/serge-saxonov,http://www.linkedin.com/pub/serge-saxonov/2/257/7b4
Shlomit Kugler,https://www.crunchbase.com/person/shlomit-kugler,https://www.linkedin.com/in/shlomitkugler/
Vinay Bhagat,https://www.crunchbase.com/person/vinay-bhagat,http://www.linkedin.com/in/vinaybhagat
John Boyce,https://www.crunchbase.com/person/john-boyce,http://www.linkedin.com/pub/john-boyce/1/7b/b91
Hani Elias,https://www.crunchbase.com/person/hani-elias,http://www.linkedin.com/in/hanielias
Sean Suchter,https://www.crunchbase.com/person/sean-suchter,http://www.linkedin.com/in/ssuchter
Veer Gidwaney,https://www.crunchbase.com/person/veer-gidwaney,http://www.linkedin.com/pub/veer-gidwaney/0/35/9a1
Mio Babic,https://www.crunchbase.com/person/mio-babic,http://www.linkedin.com/in/miobabic
Brian Biles,https://www.crunchbase.com/person/brian-biles,https://www.linkedin.com/in/brianbiles
Bryan Burkhart,https://www.crunchbase.com/person/bryan-burkhart,
Abe Smith,https://www.crunchbase.com/person/abe-smith-4,https://www.linkedin.com/in/abesmith/
Justin Effron,https://www.crunchbase.com/person/justin-effron,
Michael Duffy,https://www.crunchbase.com/person/michael-duffy-3,
Darrius Thompson,https://www.crunchbase.com/person/darrius-thompson,http://www.linkedin.com/profile/view?id=771749
Ke Jiao,https://www.crunchbase.com/person/jiao-ke,
Evan Liang,https://www.crunchbase.com/person/evan-liang,http://www.linkedin.com/company/LeanData
BC Krishna,https://www.crunchbase.com/person/bc-krishna,https://www.linkedin.com/in/krishnabc
Brijraj Vaghani,https://www.crunchbase.com/person/brijraj-vaghani,http://www.linkedin.com/pub/brijraj-vaghani/0/24a/a66
P.J. Gunsagar,https://www.crunchbase.com/person/p-j-gunsagar,http://www.linkedin.com/pub/p-j-gunsagar/0/21/949
Jason Crawford,https://www.crunchbase.com/person/jason-crawford,http://www.linkedin.com/in/jasoncrawford
Michael Lahyani,https://www.crunchbase.com/person/michael-lahyani,https://ae.linkedin.com/in/michael-lahyani-25827b4
Jules Pieri,https://www.crunchbase.com/person/jules-pieri,http://www.linkedin.com/in/julespieri
Brenda Schmidt,https://www.crunchbase.com/person/brenda-schmidt,
Tammy Gilon,https://www.crunchbase.com/person/tammy-gilon,https://www.linkedin.com/in/tammy-gilon-bb261a47
"Tai ""Popo"" Chen",https://www.crunchbase.com/person/tai-popo-chen,
Russell Tencer,https://www.crunchbase.com/person/russell-tencer,https://www.linkedin.com/in/russell-tencer-1b108218/
Grant Gordon,https://www.crunchbase.com/person/grant-gordon,http://www.linkedin.com/in/grantjgordon
Anil Singhal,https://www.crunchbase.com/person/anil-singhal,
Dan Murillo,https://www.crunchbase.com/person/dan-murillo,http://www.linkedin.com/in/damurillo
Ami Gal,https://www.crunchbase.com/person/ami-gal,http://www.linkedin.com/in/galami
Mok Oh,https://www.crunchbase.com/person/mok-oh,http://www.linkedin.com/in/mokoh
Yoshiki Yasui,https://www.crunchbase.com/person/yoshiki-yasui,https://jp.linkedin.com/in/yoshikiyasui
Somrat Niyogi,https://www.crunchbase.com/person/somrat-nyogi,http://www.linkedin.com/in/somrat
Jason Gardner,https://www.crunchbase.com/person/jason-gardner-4,https://www.linkedin.com/in/jason-gardner-2a568957
Russell Fadel,https://www.crunchbase.com/person/russell-fadel,http://www.linkedin.com/in/russfadel
Gerardo Obregon,https://www.crunchbase.com/person/gerardo-obregon,http://mx.linkedin.com/pub/gerardo-obregon/8/347/a2b
Peter Bauer,https://www.crunchbase.com/person/peter-bauer,https://www.linkedin.com/pub/peter-bauer/0/174/274
Brent Grinna,https://www.crunchbase.com/person/brent-grinna,http://www.linkedin.com/in/brentgrinna
Pete Foley,https://www.crunchbase.com/person/pete-foley-2,
Jeff Franco,https://www.crunchbase.com/person/jeff-franco,
Katsuaki Sato,https://www.crunchbase.com/person/katsuaki-sato,https://www.linkedin.com/in/katsuaki-sato-a586484a/en
Monisha Perkash,https://www.crunchbase.com/person/monisha-perkash,http://www.linkedin.com/in/monishaperkash
Elie Seidman,https://www.crunchbase.com/person/elie-seidman,http://www.linkedin.com/in/elieseidman
Tom Costello,https://www.crunchbase.com/person/tom-costello,
Zackary King,https://www.crunchbase.com/person/zackary-king,http://www.linkedin.com/in/zking
Daniel Zelkind,https://www.crunchbase.com/person/daniel-zelkind,https://www.linkedin.com/in/danielzelkind
Malcolm Cowley,https://www.crunchbase.com/person/malcolm-cowley,https://www.linkedin.com/in/malcolm-cowley-55931123
Ned Moorfield,https://www.crunchbase.com/person/ned-moorfield,
Udaynandan Reddy Padi,https://www.crunchbase.com/person/udaynandan-reddy-padi,https://www.linkedin.com/in/uday-reddy-478ba34
Jonathan Brassington,https://www.crunchbase.com/person/jonathan-a-brassington,http://www.linkedin.com/in/jonathanbrassington
Bruno Maisonnier,https://www.crunchbase.com/person/bruno-maisonnier,http://www.linkedin.com/pub/bruno-maisonnier/1/7a5/661
Markus Rupprecht,https://www.crunchbase.com/person/markus-rupprecht,https://www.linkedin.com/in/markusrupprecht/
Nicolas Tejerina,https://www.crunchbase.com/person/nicolas-tejerina,https://ar.linkedin.com/pub/nicolas-tejerina/0/203/3a6
Heath Wells,https://www.crunchbase.com/person/heath-wells,http://www.linkedin.com/in/heathwells
Ferry Tenka,https://www.crunchbase.com/person/ferry-tenka,http://www.linkedin.com/pub/ferry-tenka/3/95b/409
Federico Vega,https://www.crunchbase.com/person/federico-vega,http://www.linkedin.com/in/fedvega
Steve King,https://www.crunchbase.com/person/steve-king-6,https://www.linkedin.com/in/steveking
Henry Wong,https://www.crunchbase.com/person/henry-wong-4,https://www.linkedin.com/in/wonghenry
Dr. Patrick Andrae,https://www.crunchbase.com/person/dr--patrick-andrae,https://de.linkedin.com/in/patrickandrae
Jeff Ma,https://www.crunchbase.com/person/jeff-ma,https://www.linkedin.com/pub/jeffrey-ma/1b/a0/713
John Squire,https://www.crunchbase.com/person/john-squire,http://www.linkedin.com/pub/john-squire/0/49/669
Greg Kostello,https://www.crunchbase.com/person/greg-kostello,http://www.linkedin.com/in/kostello
Bill Hu,https://www.crunchbase.com/person/bill-hu,
Mark Weiner,https://www.crunchbase.com/person/mark-weiner,http://nl.linkedin.com/in/mweiner65
Pavel Gurvich,https://www.crunchbase.com/person/pavel-gurvich,
Ofer Ben Noon,https://www.crunchbase.com/person/ofer-ben-noon,http://il.linkedin.com/in/oferbennoon
Mo Chen,https://www.crunchbase.com/person/mo-chen-4,
John Poisson,https://www.crunchbase.com/person/john-poisson,http://www.linkedin.com/in/poisson
Kaan Kayabalı,https://www.crunchbase.com/person/kaan-kayabal,http://www.linkedin.com/profile/view?id=13954116
Matt Dalio,https://www.crunchbase.com/person/matt--dalio,https://www.linkedin.com/in/mattdalio
Chris Forman,https://www.crunchbase.com/person/chris-forman,
Quentin Vacher,https://www.crunchbase.com/person/quentin-vacher,https://www.linkedin.com/in/quentin-vacher-6a24549
Joseph Paresi,https://www.crunchbase.com/person/joseph-paresi,http://www.linkedin.com/in/joeparesi
Mukundu Kumaran,https://www.crunchbase.com/person/mukundu-kumaran,http://www.linkedin.com/pub/mukundu-kumaran/1/643/968
Hadar Eshel,https://www.crunchbase.com/person/hadar-eshel,http://www.linkedin.com/pub/hadar-eshel/a/a39/704
Marc J. Gorlin,https://www.crunchbase.com/person/marc-j-gorlin,https://www.linkedin.com/pub/marc-gorlin/11/551/992
Mona Ataya,https://www.crunchbase.com/person/mona-ataya,http://www.linkedin.com/profile/view?id=40795993
Mohan Giridharadas,https://www.crunchbase.com/person/mohan-giridharadas,https://www.linkedin.com/in/mohangiridharadas
Omri Iluz,https://www.crunchbase.com/person/omri-iluz,
Terry Angelos,https://www.crunchbase.com/person/terry-angelos,
Victoria Livschitz,https://www.crunchbase.com/person/victoria-livschitz,http://www.linkedin.com/pub/victoria-livschitz/0/379/246
Drew Schiller,https://www.crunchbase.com/person/drew-schiller,http://www.linkedin.com/in/drewschiller
Clayton Alexander,https://www.crunchbase.com/person/clayton-alexander,
Jim Kean,https://www.crunchbase.com/person/jim-kean,http://www.linkedin.com/in/jimkean1
Brian L. Hinman,https://www.crunchbase.com/person/brian-l-hinman,http://www.linkedin.com/in/brianlhinman
Megan Gardner,https://www.crunchbase.com/person/megan-gardner,http://www.linkedin.com/pub/megan-gardner/0/271/3b9
Cheng Liu,https://www.crunchbase.com/person/cheng-liu,https://www.linkedin.com/pub/cheng-liu/2/497/110
Nico Sand,https://www.crunchbase.com/person/nico-sand,http://www.linkedin.com/in/nicosand
Hagai Hartman,https://www.crunchbase.com/person/hagai-hartman,https://at.linkedin.com/in/hagai-hartman-086272
Haresh Patel,https://www.crunchbase.com/person/haresh-patel,http://www.linkedin.com/in/hareshpatel
Christos Cotsakos,https://www.crunchbase.com/person/christos-m-cotsakos,https://www.linkedin.com/in/penningtonventures
Swati Gupta,https://www.crunchbase.com/person/swati-gupta,http://in.linkedin.com/pub/swati-gupta/0/aa9/b49
Sachin Katti,https://www.crunchbase.com/person/sachin-katti,http://www.linkedin.com/pub/sachin-katti/43/779/727
Philipp Pieper,https://www.crunchbase.com/person/phillip-pieper,http://www.linkedin.com/in/philipppieper
Lionel Baraban,https://www.crunchbase.com/person/lionel-baraban,https://www.linkedin.com/in/lionelbaraban/
Jason Ricci,https://www.crunchbase.com/person/jason-ricci,https://www.linkedin.com/in/riccijason
Manik Singh,https://www.crunchbase.com/person/manik-singh,http://www.linkedin.com/pub/manik-singh/0/183/539
Patrick Quinlan,https://www.crunchbase.com/person/patrick-quinlan,http://www.linkedin.com/in/quinlanpatrick
Dan Vene,https://www.crunchbase.com/person/dan-vene,http://www.linkedin.com/in/danvene
Masolova Elena,https://www.crunchbase.com/person/masolova-elena,http://www.linkedin.com/in/masolova
Darrell Heaps,https://www.crunchbase.com/person/darrell-heaps,https://www.linkedin.com/in/darrellheaps
Rob Salvatore,https://www.crunchbase.com/person/rob-salvatore,http://www.linkedin.com/pub/rob-salvatore/1a/a21/aa1
Vikas Jha,https://www.crunchbase.com/person/vikas-jha,
Sanjay Purohit,https://www.crunchbase.com/person/sanjay-purohit,http://www.linkedin.com/in/purohitsanjay
Patrick Ostiguy,https://www.crunchbase.com/person/patrick-ostiguy,http://www.linkedin.com/pub/patrick-ostiguy/1/52/95a
Guy Nizan,https://www.crunchbase.com/person/guy-nizan,https://www.linkedin.com/in/guy-nizan-4a132046/
Marta Higuera,https://www.crunchbase.com/person/marta-higuera,https://www.linkedin.com/in/martahiguera
Patrick Linden,https://www.crunchbase.com/person/patrick-linden,http://www.linkedin.com/in/linden
Jeff Daniel,https://www.crunchbase.com/person/jeff-daniel,http://www.linkedin.com/in/jeffreyhdaniel
Vishal Gupta,https://www.crunchbase.com/person/vishal-gupta-4,http://www.linkedin.com/company/seclore
Yongzhi Yang,https://www.crunchbase.com/person/yongzhi-yang-2,https://www.linkedin.com/profile/view?id=14965532&authType=NAME_SEARCH&authToken=VSBg&locale=en_US&srchid=3687048491430055116567&srchindex=1&srchtotal=4&trk=vsrp_people_res_name&trkInfo=VSRPsearchId%3A3687048491430055116567%2CVSRPtargetId%3A14965532%2CVSRPcmpt%3Aprimary%2CVSRPnm%3A
Arvind Lakshmikumar,https://www.crunchbase.com/person/arvind-lakshmikumar,http://www.linkedin.com/pub/arvind-lakshmikumar/0/902/150
Pieter van Rooyen,https://www.crunchbase.com/person/pieter-van-rooyen,http://https//www.linkedin.com/in/pietervanrooyen
Hannibal Baldwin,https://www.crunchbase.com/person/hannibal--baldwin,https://www.linkedin.com/pub/hannibal-baldwin/68/b1/356
Ujjal Kohli,https://www.crunchbase.com/person/ujjal-kohli,http://www.linkedin.com/pub/ujjal-kohli/0/736/700
Jerry Ropelato,https://www.crunchbase.com/person/jerry-ropelato,https://www.linkedin.com/pub/jerry-ropelato/5/354/4b7
Felipe Navio,https://www.crunchbase.com/person/felipe-navio,http://www.linkedin.com/in/felipenavio
Karl Wirth,https://www.crunchbase.com/person/karl-wirth,http://www.linkedin.com/in/karlewirth
David P. Mariani,https://www.crunchbase.com/person/david-p--mariani,https://www.linkedin.com/in/davidpmariani
Andras Forgacs,https://www.crunchbase.com/person/andras-forgacs,http://www.linkedin.com/in/atforgacs
Robert Carlson,https://www.crunchbase.com/person/robert-carlson-2,
Michael Smalls,https://www.crunchbase.com/person/michael-smalls,http://www.linkedin.com/in/mikesmalls
Richard White,https://www.crunchbase.com/person/richard-white,http://www.linkedin.com/in/rrwhite
Harmeet S. Bindra,https://www.crunchbase.com/person/harmeet-s-bindra,
Ronjon Nag,https://www.crunchbase.com/person/ronjon-nag,
Kelly Dachtler,https://www.crunchbase.com/person/kelly-dachtler,http://www.linkedin.com/in/kellydachtler
Takuma Iwasa,https://www.crunchbase.com/person/takuma-iwasa,https://jp.linkedin.com/in/warenosyo
Taku Harada,https://www.crunchbase.com/person/taku-harada,http://www.linkedin.com/in/takuharada
Simon Lenoir,https://www.crunchbase.com/person/simon-lenoir,http://www.linkedin.com/in/simonlenoir
Rania Belkahia,https://www.crunchbase.com/person/rania-belkahia,https://www.linkedin.com/in/raniabelkahia/en
Massy Mehdipour,https://www.crunchbase.com/person/massy-mehdipour,https://www.linkedin.com/in/massy-mehdipour-b1357a8
Tomer Dvir,https://www.crunchbase.com/person/tomer-dvir,http://il.linkedin.com/in/tomerdvir
David Mandell,https://www.crunchbase.com/person/david-mandell-2,
Craig Malloy,https://www.crunchbase.com/person/craig-malloy,http://www.linkedin.com/pub/craig-malloy/0/564/b30
Radoslav Danilak,https://www.crunchbase.com/person/radoslav-danilak,https://www.linkedin.com/pub/rado-danilak/1/2a4/958
Ben Wolstenholme,https://www.crunchbase.com/person/ben-wolstenholme,https://www.linkedin.com/in/benwolstenholme
Todd Brennan,https://www.crunchbase.com/person/todd-brennan,https://www.linkedin.com/in/todd-brennan-55a1bb3/
Ji Xiaohua,https://www.crunchbase.com/person/ji-xiaohua,
Justin Oberman,https://www.crunchbase.com/person/justin-oberman,https://www.linkedin.com/in/jpoberman
Martin Ijaha,https://www.crunchbase.com/person/martin-ijaha,https://uk.linkedin.com/in/martin-ijaha-a0b3742b
Cliff Moon,https://www.crunchbase.com/person/cliff-moon,http://www.linkedin.com/pub/cliff-moon/4/44b/283
Hong Bui,https://www.crunchbase.com/person/hong-bui,http://www.linkedin.com/pub/hong-bui/0/20/829
Vikram Vora,https://www.crunchbase.com/person/vikram-vora,https://in.linkedin.com/in/voravikram
Paul Fulton,https://www.crunchbase.com/person/paul-fulton,https://www.linkedin.com/in/prfulton/
Felix Zhao,https://www.crunchbase.com/person/felix-zhao-2,
Hesaam Esfandyarpour,https://www.crunchbase.com/person/hesaam-esfandyarpour,https://www.linkedin.com/pub/hesaam-esfandyarpour/5/1a7/809
Marc Ruxin,https://www.crunchbase.com/person/marc-ruxin,http://www.linkedin.com/in/marcruxin
Radu B. Rusu,https://www.crunchbase.com/person/radu-b--rusu,https://www.linkedin.com/in/radubogdanrusu
Ronni Zehavi,https://www.crunchbase.com/person/ronni-zehavi-2,https://www.linkedin.com/in/ronnizehavi
