date,price,change,future_1m_index,Diff_future_1m_index,Ratio_future_1m_index,future_1m_up,future_1m_down,future_1m_up_2pct,future_1m_down_2pct,future_3m_index,Diff_future_3m_index,Ratio_future_3m_index,future_3m_up,future_3m_down,future_3m_up_2pct,future_3m_down_2pct,future_6m_index,Diff_future_6m_index,Ratio_future_6m_index,future_6m_up,future_6m_down,future_6m_up_2pct,future_6m_down_2pct,future_12m_index,Diff_future_12m_index,Ratio_future_12m_index,future_12m_up,future_12m_down,future_12m_up_2pct,future_12m_down_2pct,cnt_up,cnt_down,cnt_up_2pct,cnt_down_2pct
2011/6/13,2700.379,-4.764,2740.279323,39.90032258,0.014775823,18,13,3,0,2662.423484,-37.95551648,-0.014055626,38,53,4,5,2539.872204,-160.5067956,-0.059438618,73,108,8,9,2436.655676,-263.7233241,-0.097661596,178,183,12,13,0,1,0,0
2011/6/14,2730.04,29.661,2743.18671,13.14670968,0.004815574,18,13,3,0,2659.580242,-70.45975824,-0.025809057,37,54,4,5,2537.44958,-192.5904199,-0.070544908,72,109,8,9,2435.413036,-294.626964,-0.107920384,177,184,12,13,1,0,0,0
2011/6/15,2705.431,-24.609,2746.887935,41.45693548,0.015323597,19,12,3,0,2657.156022,-48.27497802,-0.017843729,38,53,4,5,2534.925597,-170.5054033,-0.063023379,72,109,8,9,2434.238565,-271.1924349,-0.100240012,177,184,12,13,0,1,0,0
2011/6/16,2664.283,-41.148,2751.916516,87.63351613,0.03289197,20,11,3,0,2655.120549,-9.162450549,-0.003438993,38,53,4,5,2532.518094,-131.7649061,-0.049456047,72,109,8,9,2433.245693,-231.0373075,-0.086716504,178,183,12,13,0,1,0,0
2011/6/17,2642.818,-21.465,2757.525226,114.7072258,0.043403377,20,11,3,0,2653.357088,10.53908791,0.003987822,39,52,4,5,2529.966033,-112.8519669,-0.042701377,72,109,8,10,2432.267778,-210.5502216,-0.079668831,178,183,12,13,0,1,0,0
2011/6/18,2642.818,-21.465,2762.49829,119.6802903,0.045285105,20,11,3,0,2651.593626,8.775626374,0.003320556,40,51,4,5,2527.656762,-115.1612376,-0.043575168,73,108,8,10,2431.370565,-211.4474349,-0.080008323,179,182,12,13,0,1,0,0
2011/6/19,2642.818,-21.465,2767.381742,124.5637419,0.047132925,20,11,3,0,2649.830165,7.012164835,0.002653291,41,50,4,5,2525.347492,-117.4705083,-0.044448959,74,107,8,10,2430.409701,-212.4082992,-0.080371898,179,182,12,13,0,1,0,0
2011/6/20,2621.253,-21.565,2772.047581,150.7945806,0.057527671,20,11,3,0,2647.814143,26.56114286,0.010132995,41,50,4,5,2523.157365,-98.09563536,-0.037423185,75,106,8,10,2429.538778,-191.7142216,-0.073138389,180,181,12,13,0,1,0,0
2011/6/21,2646.483,25.23,2776.057484,129.5744839,0.048961011,20,11,3,0,2645.630319,-0.852681319,-0.000322194,41,50,4,5,2520.791354,-125.6916464,-0.047493842,74,107,8,10,2428.597967,-217.8850332,-0.082330033,180,181,12,13,1,0,0,0
2011/6/22,2649.321,2.838,2779.975839,130.6548387,0.049316349,20,11,3,0,2644.131879,-5.189120879,-0.001958661,41,50,5,5,2518.396928,-130.9240718,-0.049417972,73,108,8,10,2427.649294,-221.6717064,-0.083671139,180,181,12,13,1,0,0,0
2011/6/23,2688.249,38.928,2782.638452,94.38945161,0.035111871,20,11,3,0,2641.437462,-46.81153846,-0.017413394,40,51,5,6,2515.650514,-172.5984862,-0.064204799,72,109,8,10,2426.618277,-261.630723,-0.097323843,180,181,12,13,1,0,0,0
2011/6/24,2746.211,57.962,2780.784742,34.57374194,0.012589616,19,12,2,1,2637.99733,-108.2136703,-0.039404718,39,52,4,6,2512.557066,-233.6539337,-0.085082295,71,110,7,10,2425.384438,-320.8265623,-0.116825168,179,182,11,13,1,0,1,0
2011/6/25,2746.211,57.962,2779.391677,33.18067742,0.012082348,19,12,1,1,2634.557198,-111.6538022,-0.040657401,38,53,3,6,2509.565757,-236.6452431,-0.086171544,71,110,6,10,2424.128665,-322.0823352,-0.117282443,178,183,10,13,1,0,1,0
2011/6/26,2746.211,57.962,2778.658806,32.44780645,0.011815482,19,12,0,1,2631.117066,-115.0939341,-0.041910084,37,54,2,6,2506.574448,-239.6365525,-0.087260794,71,110,5,10,2422.784249,-323.4267507,-0.117771996,177,184,9,13,1,0,1,0
2011/6/27,2758.23,12.019,2777.063548,18.83354839,0.006828128,18,13,0,1,2627.10556,-131.1244396,-0.047539342,36,55,2,6,2503.516735,-254.7132652,-0.092346637,71,110,5,10,2421.40654,-336.8234598,-0.122115799,176,185,9,13,1,0,0,0
2011/6/28,2759.202,0.972,2775.209581,16.00758065,0.005801525,17,14,0,1,2623.323714,-135.8782857,-0.049245501,36,55,2,6,2500.37258,-258.8294199,-0.093805897,70,111,5,10,2420.026139,-339.1758615,-0.122925346,175,186,9,13,1,0,0,0
2011/6/29,2728.483,-30.719,2774.346548,45.86354839,0.016809175,17,14,0,1,2619.62678,-108.8562198,-0.039896243,36,55,2,6,2497.266072,-231.2169282,-0.084741935,70,111,5,10,2418.730831,-309.752169,-0.113525416,175,186,9,13,0,1,0,0
2011/6/30,2762.076,33.593,2772.399871,10.32387097,0.003737722,16,15,0,1,2615.267077,-146.8089231,-0.05315166,35,56,2,6,2493.995006,-268.0809945,-0.097057791,70,111,5,10,2417.240632,-344.8353684,-0.124846445,174,187,9,13,1,0,0,0
2011/7/1,2759.362,-2.714,2770.607,11.245,0.004075217,17,14,0,1,2610.869912,-148.4920879,-0.053813921,35,56,2,6,2490.758536,-268.6034641,-0.097342597,71,110,5,10,2415.75228,-343.6097202,-0.124525061,174,187,9,13,0,1,0,0
2011/7/2,2759.362,-2.714,2768.023032,8.661032258,0.003138781,17,14,0,1,2606.472747,-152.8892527,-0.055407465,35,56,2,6,2487.664917,-271.6970829,-0.098463733,72,109,5,10,2414.249709,-345.1122909,-0.125069596,174,187,9,13,0,1,0,0
2011/7/3,2759.362,-2.714,2765.414097,6.052096774,0.002193296,17,14,0,1,2602.075582,-157.2864176,-0.057001009,35,56,2,6,2484.571298,-274.7907017,-0.099584868,73,108,5,10,2412.688715,-346.6732853,-0.125635305,174,187,9,13,0,1,0,0
2011/7/4,2812.818,53.456,2761.259935,-51.55806452,-0.018329684,17,14,0,1,2597.090989,-215.727011,-0.076694266,34,57,2,6,2481.182343,-331.6356575,-0.11790157,73,108,5,10,2411.061604,-401.7563961,-0.142830569,174,187,9,13,1,0,0,0
2011/7/5,2816.355,3.537,2755.133097,-61.22190323,-0.021737992,16,15,0,2,2592.067527,-224.2874725,-0.0796375,33,58,2,6,2477.773845,-338.5811547,-0.12021963,73,108,5,10,2409.424695,-406.9303047,-0.144488285,174,187,9,13,1,0,0,0
2011/7/6,2810.479,-5.876,2749.195806,-61.28319355,-0.021805249,16,15,0,3,2587.108637,-223.3703626,-0.079477684,33,58,2,6,2474.397812,-336.0811878,-0.119581462,74,107,5,10,2407.804064,-402.6749363,-0.143276266,175,186,9,13,0,1,0,0
2011/7/7,2794.267,-16.212,2743.781484,-50.48551613,-0.018067535,16,15,0,4,2582.327901,-211.9390989,-0.075847834,33,58,2,6,2470.945453,-323.321547,-0.115708895,74,107,5,10,2406.230222,-388.0367784,-0.138868898,176,185,9,13,0,1,0,0
2011/7/8,2797.774,3.507,2735.040903,-62.73309677,-0.022422503,15,16,0,5,2577.508626,-220.2653736,-0.078728794,32,59,2,6,2467.358039,-330.4159613,-0.11809959,73,108,5,10,2404.655205,-393.118795,-0.140511276,176,185,9,13,1,0,0,0
2011/7/9,2797.774,3.507,2726.276258,-71.49774194,-0.025555224,14,17,0,5,2572.689352,-225.0846484,-0.080451333,31,60,2,6,2463.853182,-333.9208177,-0.11935232,73,108,5,10,2403.074986,-394.6990139,-0.141076089,175,186,9,13,1,0,0,0
2011/7/10,2797.774,3.507,2718.256968,-79.51703226,-0.028421535,14,17,0,5,2567.870077,-229.9039231,-0.082173872,30,61,2,6,2460.348326,-337.425674,-0.12060505,73,108,5,10,2401.42285,-396.3511496,-0.141666607,174,187,9,13,1,0,0,0
2011/7/11,2802.692,4.918,2711.122,-91.57,-0.032672159,14,17,0,5,2562.838154,-239.8538462,-0.085579809,29,62,2,6,2456.816298,-345.8757017,-0.123408388,73,108,5,10,2399.818659,-402.8733407,-0.143745135,174,187,9,13,1,0,0,0
2011/7/12,2754.582,-48.11,2705.915258,-48.66674194,-0.01766756,15,16,0,5,2558.37589,-196.2061099,-0.071228996,30,61,2,6,2453.895348,-300.6866519,-0.109158722,74,107,6,10,2398.347737,-356.2342632,-0.129324254,175,186,9,13,0,1,0,0
2011/7/13,2795.476,40.894,2699.389355,-96.08664516,-0.034372195,15,16,0,5,2554.24978,-241.2262198,-0.086291644,30,61,3,6,2451.079149,-344.3968508,-0.123197928,74,107,7,10,2396.763535,-398.7124654,-0.142627755,175,186,9,13,1,0,0,0
2011/7/14,2810.444,14.968,2692.380613,-118.0633871,-0.042008803,15,16,0,5,2550.16567,-260.2783297,-0.092611107,30,61,3,6,2448.126674,-362.317326,-0.12891818,73,108,7,10,2394.991706,-415.4522936,-0.147824434,174,187,9,14,1,0,0,0
2011/7/15,2820.169,9.725,2686.141935,-134.0270645,-0.04752448,15,16,0,5,2545.893209,-274.2757912,-0.09725509,29,62,3,6,2445.114746,-375.0542541,-0.132989992,72,109,7,10,2393.175274,-426.9937258,-0.151407141,173,188,9,14,1,0,0,0
2011/7/16,2820.169,9.725,2679.303129,-140.865871,-0.049949443,14,17,0,5,2541.620747,-278.5482527,-0.098770057,28,63,3,6,2441.934696,-378.2343039,-0.134117602,71,110,7,10,2391.389163,-428.7798366,-0.152040476,173,188,9,14,1,0,0,0
2011/7/17,2820.169,9.725,2672.241581,-147.9274194,-0.052453388,13,18,0,5,2537.348286,-282.8207143,-0.100285023,27,64,3,6,2438.754646,-381.4143536,-0.135245212,70,111,7,10,2389.631053,-430.5379474,-0.152663882,173,188,9,14,1,0,0,0
2011/7/18,2816.688,-3.481,2663.94429,-152.7437097,-0.054228125,13,18,0,5,2533.213275,-283.4747253,-0.100641152,28,63,3,6,2435.593829,-381.0941713,-0.135298681,70,111,7,10,2387.883704,-428.8042964,-0.152237059,174,187,9,14,0,1,0,0
2011/7/19,2796.983,-19.705,2655.472516,-141.5104839,-0.050593974,13,18,0,5,2528.669341,-268.3136593,-0.095929671,28,63,3,7,2432.329796,-364.6532044,-0.130373765,70,111,7,10,2386.190939,-410.7920609,-0.146869702,175,186,9,14,0,1,0,0
2011/7/20,2794.205,-2.778,2647.090355,-147.1146452,-0.052649911,13,18,0,5,2524.090297,-270.1147033,-0.096669608,28,63,3,7,2429.590409,-364.6145912,-0.130489564,71,110,8,10,2384.50587,-409.6991302,-0.146624578,176,185,9,14,0,1,0,0
2011/7/21,2765.894,-28.311,2639.621452,-126.2725484,-0.04565343,13,18,0,5,2519.315264,-246.5787363,-0.089149742,28,63,3,7,2426.830685,-339.0633149,-0.122587241,71,110,8,10,2382.794127,-383.0998726,-0.138508516,176,185,9,14,0,1,0,0
2011/7/22,2770.79,4.896,2631.398,-139.392,-0.050307674,12,19,0,5,2514.331582,-256.4584176,-0.092557869,27,64,3,7,2424.20795,-346.5820497,-0.1250842,71,110,8,10,2381.105474,-389.6845263,-0.140640224,176,185,9,14,1,0,0,0
2011/7/23,2770.79,4.896,2624.405387,-146.3846129,-0.052831363,12,19,0,5,2509.347901,-261.4420989,-0.094356519,26,65,3,7,2421.712525,-349.0774751,-0.125984818,71,110,8,10,2379.43874,-391.3512604,-0.141241762,176,185,9,14,1,0,0,0
2011/7/24,2770.79,4.896,2616.995742,-153.7942581,-0.055505563,11,20,0,5,2504.36422,-266.4257802,-0.096155169,25,66,3,7,2419.217099,-351.5729006,-0.126885437,71,110,8,10,2377.815612,-392.9743878,-0.141827561,176,185,9,14,1,0,0,0
2011/7/25,2688.746,-82.044,2614.625258,-74.12074194,-0.02756703,12,19,1,4,2500.865176,-187.8808242,-0.069876747,26,65,4,6,2417.174956,-271.5710442,-0.101002863,72,109,8,9,2376.37487,-312.3711302,-0.116177255,176,185,9,13,0,1,0,1
2011/7/26,2703.026,14.28,2611.695,-91.331,-0.033788428,11,20,1,4,2497.641505,-205.3844945,-0.075983174,26,65,4,6,2415.053917,-287.9720829,-0.106536927,72,109,8,9,2374.894571,-328.1314294,-0.121394108,175,186,9,13,1,0,0,0
2011/7/27,2723.492,20.466,2608.104548,-115.3874516,-0.042367465,10,21,1,4,2494.388626,-229.1033736,-0.084121185,26,65,4,6,2412.819807,-310.6721934,-0.114071271,72,109,8,9,2373.357579,-350.1344211,-0.128560841,174,187,9,13,1,0,0,0
2011/7/28,2708.777,-14.715,2604.988774,-103.7882258,-0.03831553,10,21,1,4,2491.386835,-217.3901648,-0.080253991,27,64,4,6,2410.666994,-298.1100055,-0.110053358,73,108,8,9,2371.785903,-336.991097,-0.124407102,174,187,9,13,0,1,0,0
2011/7/29,2701.729,-7.048,2600.946323,-100.7826774,-0.03730303,10,21,1,4,2488.877835,-212.8511648,-0.078783314,28,63,4,6,2408.553122,-293.1758785,-0.108514169,74,107,8,9,2370.248119,-331.4808809,-0.122692128,175,186,9,13,0,1,0,0
2011/7/30,2701.729,-7.048,2596.587161,-105.1418387,-0.038916501,10,21,1,4,2486.368835,-215.3601648,-0.079711979,29,62,4,6,2406.439249,-295.2897514,-0.109296584,75,106,8,9,2368.681421,-333.0475789,-0.123272015,175,186,9,13,0,1,0,0
2011/7/31,2701.729,-7.048,2592.252032,-109.4769677,-0.040521077,11,20,1,4,2483.859835,-217.8691648,-0.080640643,30,61,4,6,2404.325376,-297.4036243,-0.110078999,76,105,8,9,2367.086615,-334.642385,-0.123862306,175,186,9,13,0,1,0,0
2011/8/1,2703.783,2.054,2587.486194,-116.2968065,-0.043012626,10,21,1,4,2481.27156,-222.5114396,-0.082296338,29,62,4,6,2402.200155,-301.5828453,-0.111541069,76,105,8,9,2365.493767,-338.2892327,-0.125117006,175,186,9,13,1,0,0,0
2011/8/2,2679.259,-24.524,2582.615903,-96.64309677,-0.03607083,10,21,1,4,2478.97222,-200.2867802,-0.074754542,30,61,4,6,2400.022138,-279.2368619,-0.104221675,76,105,8,9,2363.968853,-315.2901468,-0.117678114,176,185,9,13,0,1,0,0
2011/8/3,2678.485,-0.774,2577.770581,-100.7144194,-0.037601263,10,21,1,4,2477.055989,-201.429011,-0.075202591,31,60,4,6,2397.890232,-280.594768,-0.10475876,77,104,8,9,2362.446083,-316.0389169,-0.11799167,177,184,9,13,0,1,0,0
2011/8/4,2684.039,5.554,2572.746097,-111.2929032,-0.041464712,9,22,1,4,2475.122484,-208.9165165,-0.077836617,31,60,4,6,2395.592116,-288.446884,-0.107467471,76,105,8,9,2360.855709,-323.1832909,-0.120409313,176,185,9,13,1,0,0,0
2011/8/5,2626.423,-57.616,2567.982097,-58.44090323,-0.022251139,9,22,1,3,2474.044143,-152.3788571,-0.058017637,32,59,4,5,2393.858044,-232.5649558,-0.088548172,77,104,8,8,2359.40754,-267.0154598,-0.101665063,176,185,9,12,0,1,0,1
2011/8/6,2626.423,-57.616,2562.953097,-63.46990323,-0.024165911,9,22,1,2,2472.965802,-153.4571978,-0.058428211,33,58,4,4,2392.222586,-234.2004144,-0.089170866,78,103,8,7,2358.014014,-268.4089861,-0.102195643,177,184,9,11,0,1,0,1
2011/8/7,2626.423,-57.616,2559.393968,-67.02903226,-0.025521035,10,21,1,1,2471.887462,-154.5355385,-0.058838785,34,57,4,3,2390.587127,-235.8358729,-0.089793561,79,102,8,6,2356.586753,-269.8362465,-0.102739066,177,184,9,10,0,1,0,1
2011/8/8,2526.816,-99.607,2558.494839,31.67883871,0.012537058,10,21,1,0,2471.700462,-55.11553846,-0.021812248,34,57,4,2,2389.501983,-137.3140166,-0.054342705,80,101,8,5,2355.495285,-171.3207147,-0.067801025,178,183,9,9,0,1,0,1
2011/8/9,2526.07,-0.746,2557.581387,31.5113871,0.012474471,10,21,1,0,2471.456132,-54.61386813,-0.021620093,34,57,4,2,2388.425,-137.645,-0.054489781,81,100,8,5,2354.405884,-171.6641163,-0.067956991,179,182,9,9,0,1,0,0
2011/8/10,2549.176,23.106,2555.922581,6.746580645,0.002646573,9,22,1,0,2471.189571,-77.98642857,-0.030592799,34,57,4,2,2387.003597,-162.1724033,-0.063617578,80,101,8,5,2353.252476,-195.9235235,-0.07685759,179,182,9,9,1,0,0,0
2011/8/11,2581.508,32.332,2553.220806,-28.28719355,-0.010957624,8,23,1,0,2470.069,-111.439,-0.043168179,33,58,4,2,2385.710901,-195.7970994,-0.075846017,80,101,9,5,2352.070781,-229.4372188,-0.088877206,179,182,9,9,1,0,0,0
2011/8/12,2593.173,11.665,2550.142742,-43.03025806,-0.01659367,7,24,1,0,2468.837253,-124.3357473,-0.04794734,33,58,4,2,2384.365133,-208.8078674,-0.080522151,80,101,9,5,2350.864263,-242.3087368,-0.093441023,179,182,9,9,1,0,0,0
2011/8/13,2593.173,11.665,2546.211516,-46.96148387,-0.018109661,6,25,1,0,2467.605505,-125.5674945,-0.048422336,33,58,4,2,2383.03258,-210.1404199,-0.08103602,80,101,9,5,2349.66708,-243.5059197,-0.09390269,179,182,9,9,1,0,0,0
2011/8/14,2593.173,11.665,2542.716484,-50.45651613,-0.019457443,6,25,1,0,2466.373758,-126.7992418,-0.048897332,33,58,4,2,2381.700028,-211.4729724,-0.08154989,80,101,9,5,2348.506219,-244.6667812,-0.09435035,179,182,9,9,1,0,0,0
2011/8/15,2626.77,33.597,2537.951484,-88.81851613,-0.033812826,5,26,1,0,2465.29622,-161.4737802,-0.061472371,33,58,4,2,2380.181856,-246.5881436,-0.093875042,80,101,9,5,2347.237643,-279.5323573,-0.106416762,178,183,9,9,1,0,0,0
2011/8/16,2608.166,-18.604,2533.892677,-74.27332258,-0.028477222,6,25,1,0,2464.434626,-143.7313736,-0.055108215,34,57,4,2,2378.765773,-229.4002265,-0.087954611,80,101,9,5,2346.020601,-262.1453989,-0.100509476,178,183,9,9,0,1,0,0
2011/8/17,2601.261,-6.905,2530.056613,-71.2043871,-0.027373027,7,24,1,0,2462.95878,-138.3022198,-0.053167375,34,57,4,3,2377.348702,-223.9122983,-0.086078367,80,101,9,5,2344.822687,-256.438313,-0.098582308,178,183,9,9,0,1,0,0
2011/8/18,2559.472,-41.789,2527.568581,-31.90341935,-0.012464844,8,23,1,0,2461.899154,-97.57284615,-0.038122256,34,57,4,3,2376.283674,-183.188326,-0.071572702,81,100,9,5,2343.64985,-215.8221496,-0.084322919,178,183,9,9,0,1,0,0
2011/8/19,2534.358,-25.114,2524.453645,-9.904354839,-0.003908033,8,23,1,0,2460.604692,-73.75330769,-0.029101377,34,57,4,3,2375.303022,-159.0549779,-0.062759475,81,100,9,5,2342.56444,-191.7935596,-0.075677375,179,182,9,9,0,1,0,0
2011/8/20,2534.358,-25.114,2521.66,-12.698,-0.005010342,9,22,1,0,2459.310231,-75.04776923,-0.029612142,34,57,4,3,2374.324144,-160.0338564,-0.063145718,82,99,9,5,2341.413712,-192.9442881,-0.076131426,179,182,9,9,0,1,0,0
2011/8/21,2534.358,-25.114,2520.969839,-13.38816129,-0.005282664,10,21,2,0,2458.015769,-76.34223077,-0.030122907,34,57,4,3,2373.345265,-161.0127348,-0.063531961,83,98,9,5,2340.244291,-194.1137091,-0.076592853,179,182,9,9,0,1,0,0
2011/8/22,2515.863,-18.495,2518.621258,2.758258065,0.001096347,10,21,2,1,2456.908813,-58.95418681,-0.023432988,34,57,4,3,2372.468569,-143.3944309,-0.056996121,84,97,9,5,2339.133565,-176.7294349,-0.070246049,180,181,9,9,0,1,0,0
2011/8/23,2554.019,38.156,2514.722548,-39.29645161,-0.015386123,9,22,2,1,2455.355033,-98.66396703,-0.038630867,33,58,4,3,2371.416514,-182.6024862,-0.071496135,84,97,9,5,2337.917144,-216.101856,-0.08461247,180,181,9,9,1,0,0,0
2011/8/24,2541.091,-12.928,2511.240871,-29.85012903,-0.011746974,9,22,2,1,2453.750352,-87.34064835,-0.034371319,33,58,4,3,2370.534409,-170.5565912,-0.067119435,85,96,9,5,2336.736535,-204.3544654,-0.080419971,181,180,9,9,0,1,0,0
2011/8/25,2615.261,74.17,2505.366613,-109.8943871,-0.042020428,8,23,1,1,2451.357967,-163.903033,-0.062671769,33,58,3,3,2369.364939,-245.8960608,-0.094023526,85,96,8,5,2335.32849,-279.9325097,-0.107038078,180,181,8,9,1,0,1,0
2011/8/26,2612.188,-3.073,2498.301935,-113.8860645,-0.043597959,8,23,1,1,2448.808912,-163.3790879,-0.062544919,33,58,3,3,2368.245414,-243.9425856,-0.093386305,86,95,8,5,2333.960291,-278.2277091,-0.106511365,181,180,8,9,0,1,0,0
2011/8/27,2612.188,-3.073,2491.942774,-120.2452258,-0.046032378,9,22,1,1,2446.259857,-165.9281429,-0.063520751,33,58,3,3,2367.292044,-244.8959558,-0.093751275,87,94,8,5,2332.562848,-279.6251524,-0.107046335,181,180,8,9,0,1,0,0
2011/8/28,2612.188,-3.073,2484.841935,-127.3460645,-0.048750727,9,22,1,1,2443.710802,-168.4771978,-0.064496582,33,58,3,3,2366.338674,-245.849326,-0.094116245,88,93,8,5,2331.180255,-281.0077452,-0.107575621,182,179,8,9,0,1,0,0
2011/8/29,2576.413,-35.775,2478.033226,-98.37977419,-0.038184784,9,22,1,1,2441.585758,-134.8272418,-0.052331378,34,57,3,3,2365.582956,-210.8300442,-0.081830842,89,92,8,5,2329.838679,-246.5743213,-0.095704501,182,179,8,9,0,1,0,0
2011/8/30,2566.595,-9.818,2471.34371,-95.25129032,-0.037111929,9,22,1,1,2439.891231,-126.7037692,-0.049366483,35,56,3,3,2364.922525,-201.6724751,-0.078575886,90,91,8,5,2328.524299,-238.0707008,-0.092757408,182,179,8,9,0,1,0,0
2011/8/31,2567.34,0.745,2464.630161,-102.7098387,-0.040006325,8,23,1,1,2437.320615,-130.0193846,-0.050643617,34,57,3,4,2364.284497,-203.0555028,-0.079091785,90,91,8,5,2327.207856,-240.132144,-0.093533441,181,180,8,9,1,0,0,0
2011/9/1,2556.042,-11.298,2458.281065,-97.76093548,-0.038246999,8,23,1,1,2435.461473,-120.5805275,-0.047174705,35,56,4,4,2363.579773,-192.4622265,-0.075296973,90,91,8,5,2325.821889,-230.2201108,-0.090068986,181,180,8,9,0,1,0,0
2011/9/2,2528.28,-27.762,2452.827516,-75.45248387,-0.029843405,8,23,1,1,2433.619538,-94.66046154,-0.037440656,35,56,4,4,2363.015326,-165.264674,-0.065366444,90,91,8,5,2324.561152,-203.7188476,-0.080576063,182,179,8,9,0,1,0,0
2011/9/3,2528.28,-27.762,2447.373968,-80.90603226,-0.032000424,8,23,1,1,2431.777604,-96.5023956,-0.038169188,35,56,4,4,2362.641917,-165.6380829,-0.065514137,91,90,8,5,2323.245238,-205.0347618,-0.081096541,182,179,8,9,0,1,0,0
2011/9/4,2528.28,-27.762,2441.920419,-86.35958065,-0.034157443,8,23,1,1,2429.93567,-98.34432967,-0.038897721,35,56,4,4,2362.268508,-166.0114917,-0.06566183,92,89,8,5,2321.927524,-206.3524765,-0.081617731,182,179,8,9,0,1,0,0
2011/9/5,2478.739,-49.541,2438.064968,-40.67403226,-0.016409163,8,23,1,1,2428.336659,-50.40234066,-0.020333864,35,56,4,4,2362.168807,-116.5701934,-0.047028022,93,88,8,5,2320.733017,-158.0059834,-0.063744502,182,179,8,9,0,1,0,0
2011/9/6,2470.524,-8.215,2434.474516,-36.04948387,-0.014591837,8,23,1,1,2426.74744,-43.77656044,-0.017719545,35,56,4,4,2362.027801,-108.4961989,-0.04391627,93,88,8,5,2319.561266,-150.9627341,-0.061105553,182,179,8,9,0,1,0,0
2011/9/7,2516.09,45.566,2429.414194,-86.67580645,-0.034448611,7,24,1,1,2424.732495,-91.35750549,-0.036309315,35,56,4,4,2361.444127,-154.6458729,-0.061462775,92,89,8,5,2318.263294,-197.8267064,-0.078624654,181,180,8,9,1,0,0,0
2011/9/8,2498.943,-17.147,2424.907,-74.036,-0.029626926,7,24,1,1,2422.874,-76.069,-0.03044047,35,56,4,4,2360.868718,-138.0742818,-0.055253074,92,89,8,5,2317.045022,-181.8979778,-0.072789967,182,179,8,9,0,1,0,0
2011/9/9,2497.753,-1.19,2419.972613,-77.7803871,-0.031140144,7,24,1,1,2420.868692,-76.88430769,-0.030781389,35,56,4,4,2360.440669,-137.3123315,-0.054974344,93,88,8,5,2315.787116,-181.9658837,-0.072851833,182,179,8,9,0,1,0,0
2011/9/10,2497.753,-1.19,2415.158516,-82.59448387,-0.033067515,8,23,1,1,2418.863385,-78.88961538,-0.031584234,35,56,4,4,2360.118619,-137.6343812,-0.055103279,94,87,8,5,2314.512679,-183.2403213,-0.073362066,182,179,8,9,0,1,0,0
2011/9/11,2497.753,-1.19,2412.650355,-85.10264516,-0.034071682,9,22,2,1,2416.858077,-80.89492308,-0.032387079,35,56,4,4,2359.796569,-137.9564309,-0.055232215,95,86,8,5,2313.277679,-184.4753213,-0.073856511,183,178,8,9,0,1,0,0
2011/9/12,2497.753,-1.19,2410.748323,-87.00467742,-0.034833179,10,21,2,1,2414.592055,-83.16094505,-0.033294303,35,56,4,4,2359.474519,-138.2784807,-0.055361151,96,85,8,5,2312.252773,-185.5002271,-0.074266842,184,177,9,9,0,1,0,0
2011/9/13,2471.305,-26.448,2409.460258,-61.84474194,-0.025025135,10,21,2,1,2412.144637,-59.16036264,-0.023938916,35,56,4,4,2359.27316,-112.0318398,-0.045333069,96,85,8,5,2311.30113,-160.0038698,-0.064744687,185,176,10,9,0,1,0,0
2011/9/14,2484.827,13.522,2407.736,-77.091,-0.031024695,9,22,2,1,2409.328132,-75.49886813,-0.030383954,34,57,4,4,2359.112762,-125.7142376,-0.050592753,96,85,8,5,2310.31203,-174.5149695,-0.070232241,185,176,11,9,1,0,0,0
2011/9/15,2479.055,-5.772,2406.197935,-72.85706452,-0.029389047,9,22,2,1,2406.051648,-73.00335165,-0.029448056,34,57,4,5,2358.627541,-120.4274586,-0.04857797,96,85,8,6,2309.358673,-169.6963269,-0.068452022,186,175,11,9,0,1,0,0
2011/9/16,2482.343,3.288,2404.845,-77.498,-0.031219698,9,22,2,1,2403.221945,-79.12105495,-0.031873538,34,57,4,5,2358.027713,-124.3152873,-0.050079819,95,86,8,6,2308.356488,-173.9865125,-0.070089634,185,176,11,9,1,0,0,0
2011/9/17,2482.343,3.288,2401.656032,-80.68696774,-0.032504359,8,23,2,2,2400.392242,-81.95075824,-0.033013471,34,57,4,5,2357.598945,-124.7440552,-0.050252546,95,86,8,6,2307.370922,-174.9720776,-0.070486664,185,176,11,9,1,0,0,0
2011/9/18,2482.343,3.288,2398.274387,-84.0686129,-0.033866638,7,24,2,2,2397.562538,-84.78046154,-0.034153403,34,57,4,5,2357.170177,-125.1728232,-0.050425273,95,86,8,6,2306.340551,-176.0024488,-0.070901744,184,177,11,9,1,0,0,0
2011/9/19,2437.795,-44.548,2394.841194,-42.95380645,-0.017619942,7,24,2,2,2395.149791,-42.64520879,-0.017493353,34,57,4,5,2356.98753,-80.80746961,-0.033147771,96,85,8,6,2305.470889,-132.3241108,-0.054280245,185,176,11,9,0,1,0,0
2011/9/20,2447.755,9.96,2390.632161,-57.12283871,-0.023336829,6,25,2,2,2392.602264,-55.15273626,-0.022531968,33,58,4,5,2356.779956,-90.9750442,-0.037166728,96,85,8,6,2304.573637,-143.1813629,-0.058494973,185,176,11,9,1,0,0,0
2011/9/21,2512.963,65.208,2384.319645,-128.6433548,-0.051191902,5,26,1,2,2389.065835,-123.8971648,-0.049303219,32,59,3,5,2356.02789,-156.9351105,-0.062450227,95,86,7,6,2303.495753,-209.4672465,-0.083354688,185,176,10,9,1,0,1,0
