customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
32766,34,6,34,1,0,0,0,70,42348,2,-6,0,0,3,0,0,6,22,0.0,0,0,0
32773,47,15,47,1,0,0,0,58,42346,6,29,36,2,1,0,0,11,30,0.0,0,0,0
32775,23,0,23,0,0,0,0,41,42296,4,27,36,4,0,2,1,17,40,9.783,0,0,0
32778,61,26,61,0,0,0,0,42,42321,6,20,24,4,0,4,3,8,49,10.258,0,0,0
32801,28,0,28,1,0,0,0,63,42430,4,5,12,1,0,1,1,9,26,7.892,0,0,1
32803,39,11,39,1,0,0,0,55,42426,5,22,24,2,1,0,0,11,33,0.0,0,0,1
32808,41,11,41,0,0,0,0,42,42382,4,41,48,4,0,0,0,11,45,0.0,0,0,0
32808,41,11,41,0,0,0,0,42,42382,4,41,48,4,0,0,0,11,45,0.0,0,1,0
32824,22,0,22,0,0,0,0,63,42392,2,27,36,1,0,0,0,13,22,0.0,0,0,0
32824,22,0,22,0,0,0,0,63,42392,2,27,36,1,0,0,0,13,22,0.0,0,0,0
32836,31,0,31,1,0,0,0,62,42442,5,11,24,1,0,4,1,21,16,8.326,0,0,0
32838,33,4,33,0,0,0,0,59,42414,7,30,36,1,4,6,13,11,29,20.212,0,0,0
32848,26,0,26,1,0,0,0,60,42362,3,11,24,1,0,3,29,10,29,36.029,0,0,0
32850,36,5,36,0,0,0,0,58,42402,2,29,36,2,1,5,1,16,24,8.716000000000001,0,0,0
32859,33,4,33,0,0,0,0,55,42357,2,36,48,2,0,0,0,16,27,0.0,0,0,0
32865,31,7,31,0,0,0,0,46,42370,3,-2,0,4,0,1,0,13,39,0.0,0,0,0
32868,45,14,45,0,0,0,0,56,42423,4,40,48,2,5,0,6,11,31,12.812000000000001,1,0,0
32869,44,15,44,0,0,0,0,60,42359,2,22,24,1,4,3,1,11,27,10.556,0,0,0
32870,24,0,24,1,0,0,0,56,42440,4,29,36,2,1,0,0,12,30,0.0,0,0,0
32875,45,15,45,0,0,0,0,25,42403,3,-3,0,7,0,0,0,22,52,0.0,0,0,0
32885,50,25,50,0,0,1,0,56,42373,5,32,36,2,1,0,0,13,30,0.0,0,0,1
32896,40,10,40,1,0,0,0,69,42418,2,19,24,0,0,1,1,6,24,12.982000000000001,0,0,0
32896,40,10,40,1,0,0,0,69,42418,2,19,24,0,0,1,1,6,24,12.982000000000001,0,0,0
32900,33,2,33,0,0,0,0,40,42376,4,25,36,5,0,4,3,6,52,11.972000000000001,0,0,1
32924,49,19,49,0,0,0,0,57,42409,3,22,24,2,0,2,1,11,30,7.912000000000001,0,1,1
32925,19,0,19,1,0,0,0,42,42425,2,38,48,4,0,2,1,14,42,8.986,0,0,0
32942,46,15,46,1,0,0,0,65,42387,7,22,24,1,2,2,1,10,23,8.457,1,0,0
32943,33,2,33,1,0,0,0,50,42351,4,10,12,3,3,0,0,11,38,0.0,1,0,0
32956,38,12,38,0,0,0,0,56,42412,2,12,24,2,0,4,2,13,29,8.952,0,0,0
32966,17,0,17,0,0,0,0,52,42372,7,12,24,3,0,2,1,6,41,9.091000000000001,0,0,0
32969,35,7,35,0,0,0,0,38,42434,4,16,24,5,0,0,0,10,51,0.0,0,0,0
32979,31,1,31,0,0,0,0,62,42377,2,21,24,1,0,3,2,10,27,12.776,0,0,1
32985,14,0,14,1,0,0,0,59,42381,2,22,24,2,1,2,1,13,27,11.207,0,0,0
32988,18,0,18,1,0,0,1,48,42436,2,37,48,3,1,6,20,10,41,26.628,0,0,0
32993,33,4,33,0,0,1,0,64,42447,5,11,24,1,4,0,0,7,27,0.0,1,1,0
33003,24,0,24,1,0,0,0,69,42398,3,12,24,0,3,5,2,16,14,8.683,1,0,0
33012,48,18,48,1,0,0,0,45,42411,7,-1,0,4,1,0,0,9,44,0.0,0,0,0
33021,24,0,24,0,0,0,0,65,42443,6,0,12,0,0,2,0,6,28,0.0,0,0,0
33032,50,23,50,0,0,0,0,58,42383,5,24,36,2,3,3,1,5,36,7.697,1,1,0
33037,36,8,36,0,0,0,0,53,42359,4,13,24,2,0,4,2,8,37,10.357999999999999,0,0,1
33040,32,1,32,0,0,0,0,44,42391,5,17,24,4,0,0,0,13,41,0.0,0,0,0
33041,40,5,40,0,0,0,0,59,42352,5,-1,0,2,4,0,0,13,26,0.0,1,0,0
33043,45,16,45,1,0,0,0,64,42392,4,27,36,0,0,0,0,9,26,0.0,0,0,1
33054,38,7,38,0,0,0,0,59,42360,5,41,48,1,1,2,1,13,27,8.412,0,0,0
33054,38,7,38,0,0,0,0,59,42360,5,41,48,1,1,2,1,13,27,8.412,0,1,1
33057,41,15,41,1,0,0,0,70,42448,3,8,12,0,2,1,1,12,16,9.383,0,0,1
33068,28,0,28,0,0,0,0,53,42404,5,6,12,2,1,0,0,10,36,0.0,0,0,0
33068,28,0,28,0,0,0,0,53,42404,5,6,12,2,1,0,0,10,36,0.0,0,0,1
33069,42,13,42,1,0,0,0,44,42426,7,-6,0,4,1,0,0,15,39,0.0,1,1,0
33069,42,13,42,1,0,0,0,44,42426,7,-6,0,4,1,0,0,15,39,0.0,0,0,0
33098,33,6,33,0,0,0,0,68,42411,7,34,36,0,1,0,20,10,20,26.89,1,0,0
33103,28,0,28,1,0,0,0,57,42376,2,15,24,2,1,1,1,10,31,8.056000000000001,0,0,1
33105,22,0,22,0,0,0,0,62,42445,3,12,24,1,0,6,24,10,26,30.991,0,0,1
33105,22,0,22,0,0,0,0,62,42445,3,12,24,1,0,6,24,10,26,30.991,0,0,0
33106,18,0,18,1,0,0,0,56,42413,5,29,36,2,3,3,6,11,32,14.469000000000001,1,0,0
33114,18,0,18,0,0,0,0,45,42450,2,21,24,4,1,4,1,19,34,10.532,0,0,1
33129,36,3,36,1,0,0,0,62,42382,3,33,36,1,2,0,0,11,26,0.0,0,0,1
33129,36,3,36,1,0,0,0,62,42382,3,33,36,1,2,0,0,11,26,0.0,1,0,1
33139,41,11,41,1,0,0,0,61,42537,3,17,24,1,2,2,1,11,27,7.666,1,0,0
33142,57,30,57,0,0,0,0,58,42540,3,19,24,2,1,0,0,6,34,0.0,0,0,0
33142,57,30,57,0,0,0,0,58,42540,3,19,24,2,1,0,0,6,34,0.0,0,0,0
33149,53,22,53,0,0,0,0,44,42549,6,27,36,4,1,3,2,11,43,8.295,1,0,1
33151,32,4,32,0,0,0,0,62,42536,6,31,36,1,1,2,1,8,28,9.316,0,1,1
33174,54,23,54,1,0,0,0,62,42480,4,33,36,1,0,0,0,10,27,0.0,0,0,1
33176,22,0,22,0,0,0,0,72,42469,2,28,36,0,1,0,0,9,17,0.0,0,0,0
33183,36,8,36,0,0,0,0,63,42480,3,39,48,1,1,0,0,12,24,0.0,0,0,0
33183,36,8,36,0,0,0,0,63,42480,3,39,48,1,1,0,0,12,24,0.0,0,0,0
33187,40,8,40,0,0,0,0,69,42529,7,32,36,0,1,0,0,8,22,0.0,0,0,1
33190,57,27,57,1,0,0,0,60,42541,5,18,24,1,0,0,0,11,28,0.0,0,1,1
33194,43,12,43,1,0,0,0,58,42537,4,21,24,2,4,4,2,12,28,11.068,1,1,0
33199,38,10,38,1,0,0,0,54,42511,4,9,12,2,0,0,0,10,34,0.0,0,0,0
33206,49,18,49,1,0,0,0,74,42540,6,-2,0,0,2,1,0,8,17,0.0,1,0,0
33220,45,17,45,1,0,0,0,47,42501,3,30,36,3,0,4,1,12,39,10.882,0,1,0
33222,29,0,29,1,0,0,0,41,42454,2,30,36,4,3,2,1,5,52,7.812,0,0,0
33239,43,15,43,0,0,0,0,48,42515,7,6,12,3,3,3,1,14,36,7.324,1,1,0
33249,57,28,57,1,0,0,0,64,42531,6,26,36,1,0,0,0,8,27,0.0,0,1,1
33249,57,28,57,1,0,0,0,64,42531,6,26,36,1,0,0,0,8,27,0.0,0,1,0
33250,52,19,52,0,0,0,0,46,42479,6,38,48,3,2,2,1,11,41,8.316,0,1,0
33256,46,18,46,0,0,0,0,72,42489,7,34,36,0,0,3,3,15,12,11.262,0,0,1
33258,33,2,33,0,0,0,0,69,42550,5,22,24,0,2,5,3,12,18,11.722000000000001,0,0,1
33263,24,0,24,0,0,0,0,74,42548,3,24,36,0,1,0,0,12,12,0.0,0,0,0
33269,31,4,31,1,0,0,0,54,42516,7,31,36,2,0,5,3,13,32,9.781,0,0,0
33272,30,0,30,0,0,0,0,54,42533,3,18,24,2,3,0,0,7,38,0.0,1,0,0
33275,46,15,46,0,0,0,0,47,42483,2,21,24,3,0,2,1,13,38,8.626,0,1,0
33296,43,14,43,1,0,0,0,66,42524,7,15,24,0,0,0,0,8,24,0.0,0,1,0
33309,29,0,29,1,0,0,0,60,42522,4,-1,0,1,1,0,0,8,30,0.0,0,0,0
33317,40,13,40,1,0,0,0,51,42515,5,36,48,3,0,0,0,15,33,0.0,0,0,0
33317,40,13,40,1,0,0,0,51,42515,5,36,48,3,0,0,0,15,33,0.0,0,1,0
33325,34,4,34,1,0,0,0,52,42512,3,21,24,2,0,0,0,7,39,0.0,0,0,0
33325,34,4,34,1,0,0,0,52,42512,3,21,24,2,0,0,0,7,39,0.0,0,0,0
33335,38,9,38,0,0,0,0,55,42519,3,13,24,2,1,0,0,12,32,0.0,0,0,1
33341,38,14,38,0,0,0,0,56,42489,7,34,36,2,0,1,1,12,30,7.689,0,0,0
33344,54,20,54,1,0,0,0,46,42548,3,22,24,4,1,5,3,13,40,11.96,0,1,0
33361,24,0,24,0,0,0,0,55,42521,4,31,36,2,2,4,2,5,39,13.212,0,0,1
33363,33,2,33,0,0,0,0,49,42534,3,5,12,3,0,2,1,12,38,9.406,0,0,0
33363,33,2,33,0,0,0,0,49,42534,3,5,12,3,0,2,1,12,38,9.406,0,0,0
33377,50,19,50,0,0,0,0,57,42550,5,26,36,2,0,0,0,11,30,0.0,0,0,1
33383,35,7,35,0,0,0,0,56,42461,4,36,48,2,1,0,0,11,32,0.0,0,0,1
33385,55,26,55,0,0,0,0,45,42507,4,7,12,4,0,2,1,14,40,8.082,0,1,0
33385,55,26,55,0,0,0,0,45,42507,4,7,12,4,0,2,1,14,40,8.082,0,0,0
33386,23,0,23,0,0,0,0,52,42529,5,28,36,3,1,0,0,14,33,0.0,0,0,1
33396,46,15,46,0,0,0,0,56,42550,5,25,36,2,0,0,0,10,33,0.0,0,1,0
33405,41,11,41,0,0,0,0,40,42508,7,40,48,5,2,2,16,13,46,22.484,1,0,0
33417,21,0,21,0,0,0,0,62,42520,6,-3,0,1,0,1,0,11,25,0.0,0,0,1
33425,39,7,39,0,0,0,0,49,42452,6,33,36,3,3,0,0,8,41,0.0,0,1,1
33431,16,0,16,1,0,0,0,29,42458,5,35,36,7,0,6,3,29,41,11.023,0,0,1
33432,51,21,51,1,0,0,0,54,42463,4,10,12,2,2,4,2,7,38,9.632,1,1,1
33448,35,4,35,0,0,0,0,49,42489,4,28,36,3,1,0,0,13,36,0.0,0,0,1
33448,35,4,35,0,0,0,0,49,42489,4,28,36,3,1,0,0,13,36,0.0,0,0,1
33473,31,2,31,1,0,0,0,62,42475,3,33,36,1,1,2,1,9,27,9.399,0,0,1
33478,45,14,45,1,0,0,0,62,42475,3,39,48,1,3,0,0,9,27,0.0,1,0,1
33488,45,12,45,0,0,0,0,63,42463,6,22,24,1,1,1,1,6,30,12.799000000000001,1,1,0
33488,45,12,45,0,0,0,0,63,42463,6,22,24,1,1,1,1,6,30,12.799000000000001,1,0,0
33491,75,46,75,0,0,0,0,61,42503,3,12,24,1,2,2,1,8,29,10.887,0,0,1
33493,24,0,24,0,0,0,0,42,42503,4,10,12,4,0,3,2,11,45,9.105,0,0,0
33495,51,21,51,0,0,0,0,42,42503,3,29,36,4,0,0,0,11,45,0.0,0,0,0
33501,30,0,30,0,0,0,0,67,42545,5,12,24,0,2,1,1,7,24,7.266,0,0,0
33505,47,15,47,0,0,0,0,58,42650,5,-3,0,2,1,1,0,12,29,0.0,0,1,0
33524,43,14,43,0,0,0,0,54,42568,6,14,24,2,1,0,0,10,35,0.0,0,0,1
33524,43,14,43,0,0,0,0,54,42568,6,14,24,2,1,0,0,10,35,0.0,1,1,1
33532,49,15,49,1,0,0,0,56,42594,6,10,12,2,1,1,22,6,36,28.682,0,1,0
33550,26,0,26,0,0,0,0,56,42621,4,12,24,2,1,0,0,9,34,0.0,0,0,0
33550,26,0,26,0,0,0,0,56,42621,4,12,24,2,1,0,0,9,34,0.0,0,0,1
33561,41,10,41,0,1,0,0,72,42644,4,27,36,0,2,0,0,18,8,0.0,0,0,1
33564,38,5,38,1,0,0,0,58,42579,7,32,36,2,1,0,0,9,32,0.0,0,1,1
33568,24,0,24,0,0,0,0,58,42578,4,-6,0,2,0,0,0,8,32,0.0,0,0,1
33581,62,37,62,0,0,0,0,47,42590,4,11,24,4,0,3,1,15,37,11.65,0,0,0
33593,40,11,40,0,0,0,0,56,42632,4,24,36,2,0,0,0,10,33,0.0,0,0,1
33605,36,5,36,1,0,0,1,55,42636,7,25,36,2,0,4,10,14,29,16.543,0,0,0
33609,38,6,38,1,0,0,0,46,42566,5,5,12,4,2,0,0,12,41,0.0,1,0,1
33624,45,13,45,1,0,0,0,37,42618,4,19,24,5,1,0,0,14,48,0.0,0,0,0
33627,49,20,49,0,0,0,0,53,42619,2,19,24,2,0,5,3,11,34,10.005,0,1,1
33634,37,8,37,0,0,0,0,57,42572,4,36,48,2,0,2,1,9,33,8.702,0,0,1
33639,29,0,29,1,0,0,0,49,42629,4,39,48,3,0,4,1,7,42,7.55,0,0,0
33644,38,8,38,1,0,0,0,65,42554,2,21,24,0,0,4,1,10,23,7.73,0,0,1
33647,34,3,34,0,0,0,0,58,42614,2,40,48,2,0,0,0,8,33,0.0,0,0,0
33652,45,16,45,0,0,0,0,51,42597,3,27,36,3,3,0,0,15,33,0.0,1,1,1
33664,36,8,36,1,0,0,0,61,42555,4,12,24,1,0,2,1,7,30,11.487,0,0,0
33668,22,0,22,1,0,0,0,47,42623,4,40,48,3,0,5,10,8,43,18.213,0,0,1
33673,51,23,51,1,0,0,0,50,42574,1,19,24,3,3,0,0,10,39,0.0,0,1,1
33676,41,11,41,1,0,0,0,56,42638,3,26,36,2,3,4,3,7,35,9.396,1,1,1
33682,48,18,48,0,0,0,0,54,42564,2,24,36,2,0,2,1,11,34,8.292,0,0,0
33684,35,6,35,0,0,0,0,46,42624,5,-1,0,4,1,0,0,10,43,0.0,0,1,0
33684,35,6,35,0,0,0,0,46,42624,5,-1,0,4,1,0,0,10,43,0.0,0,0,1
33698,57,26,57,1,0,0,0,60,42599,5,33,36,1,0,4,1,19,20,8.682,0,1,0
33718,38,9,38,1,0,0,0,43,42644,4,12,24,4,1,3,2,12,43,9.241,0,1,0
33726,56,26,56,1,0,0,0,50,42613,2,20,24,3,2,2,1,11,38,9.449,0,0,1
33726,56,26,56,1,0,0,0,50,42613,2,20,24,3,2,2,1,11,38,9.449,0,0,0
33727,50,20,50,1,0,0,0,52,42559,2,-4,0,3,4,0,0,14,33,0.0,1,1,1
33742,47,18,47,1,0,0,0,63,42567,4,23,24,1,1,0,0,8,28,0.0,0,0,0
33747,43,16,43,0,0,0,0,54,42616,5,24,36,2,0,2,1,10,35,9.626,0,1,1
33752,36,12,36,0,0,0,0,61,42605,5,28,36,1,1,0,0,15,23,0.0,0,0,1
33754,33,4,33,1,0,0,0,57,42623,7,21,24,2,0,1,1,10,31,7.669,0,0,1
33760,25,0,25,0,0,0,0,67,42648,2,41,48,0,0,3,1,11,21,8.626,0,0,1
33761,28,0,28,1,0,0,0,58,42557,3,23,36,2,0,3,1,4,36,8.012,0,0,1
33768,39,11,39,0,0,0,0,67,42563,3,33,36,0,2,1,18,9,22,24.945,0,0,0
33777,34,3,34,0,0,0,0,49,42630,3,41,48,3,0,4,1,13,36,9.032,0,0,1
33788,36,10,36,1,0,0,0,61,42570,4,23,24,1,0,2,1,14,23,11.499,0,1,1
33790,49,17,49,0,0,0,0,38,42589,4,37,48,5,1,3,1,17,44,7.494,0,1,1
33794,38,8,38,0,0,0,0,52,42584,7,-3,0,2,0,6,0,12,34,0.0,0,0,0
33795,45,12,45,1,0,0,1,63,42622,7,13,24,1,4,2,15,6,30,22.77,1,1,1
33800,27,0,27,1,0,0,0,54,42630,6,26,36,2,2,3,1,8,36,10.849,0,0,1
33804,43,16,43,0,0,0,0,49,42649,3,32,36,3,0,2,2,11,38,9.935,0,0,0
33806,39,5,39,0,0,0,0,61,42588,5,31,36,1,2,0,0,5,33,0.0,0,0,0
33810,33,4,33,1,0,0,0,38,42561,3,33,36,5,3,5,3,18,43,10.523,0,1,0
33810,33,4,33,1,0,0,0,38,42561,3,33,36,5,3,5,3,18,43,10.523,0,0,0
33814,27,0,27,0,0,0,0,58,42650,6,20,24,2,3,0,0,7,33,0.0,0,0,1
33821,28,0,28,0,0,0,0,55,42637,4,17,24,2,3,4,1,6,37,10.482000000000001,0,0,0
33821,28,0,28,0,0,0,0,55,42637,4,17,24,2,3,4,1,6,37,10.482000000000001,0,0,1
33823,42,10,42,1,0,0,0,48,42640,3,10,12,3,0,0,0,12,39,0.0,0,1,1
33823,42,10,42,1,0,0,0,48,42640,3,10,12,3,0,0,0,12,39,0.0,0,1,1
33827,56,23,56,1,0,0,0,42,42613,2,40,48,4,2,4,3,16,40,9.758,0,0,1
33830,46,15,46,0,0,1,0,36,42627,5,41,48,5,1,0,0,13,49,0.0,0,1,1
33834,30,0,30,0,0,0,0,65,42593,4,34,36,0,2,0,0,12,22,0.0,0,0,0
33840,39,11,39,0,0,0,0,62,42646,2,29,36,1,0,1,1,16,21,9.917,0,1,1
33850,57,23,57,0,0,0,0,59,42589,6,20,24,1,0,1,1,5,34,8.652999999999999,0,0,1
33856,40,12,40,1,0,0,0,43,42649,7,5,12,4,0,1,1,16,40,10.749,0,0,1
33857,66,41,66,0,0,0,0,43,42649,6,7,12,4,0,0,0,16,40,0.0,0,0,1
33860,58,31,58,0,0,0,0,62,42587,5,25,36,1,0,3,2,6,30,8.542,0,1,0
33869,38,10,38,1,0,0,0,61,42733,4,20,24,1,0,3,2,9,29,12.796,0,0,0
33878,47,14,47,1,0,0,0,50,42697,7,27,36,3,0,2,1,13,36,8.746,0,0,1
33902,60,27,60,0,0,0,0,53,42705,2,40,48,2,0,3,2,12,34,8.749,0,0,0
33902,60,27,60,0,0,0,0,53,42705,2,40,48,2,0,3,2,12,34,8.749,0,1,0
33907,37,10,37,0,0,0,0,50,42712,5,22,24,3,1,5,1,12,36,9.749,0,0,1
33909,49,20,49,0,0,0,0,50,42712,4,11,24,3,4,0,0,12,36,0.0,1,0,0
33918,50,24,50,0,0,0,0,73,42727,2,37,48,0,4,0,0,10,15,0.0,1,0,0
33921,42,17,42,0,0,0,0,58,42727,2,30,36,2,1,2,1,15,25,9.982000000000001,0,0,0
33922,37,5,37,1,0,0,0,58,42727,2,23,24,2,0,0,0,15,25,0.0,0,0,0
33924,47,18,47,1,0,0,0,56,42654,2,-2,0,2,0,0,0,10,33,0.0,0,0,1
33931,30,0,30,0,0,0,0,58,42706,4,10,12,2,0,0,0,11,30,0.0,0,0,1
33937,53,24,53,0,0,0,0,66,42714,4,33,36,0,0,4,1,13,19,8.822000000000001,0,0,1
33957,28,0,28,0,0,0,0,52,42702,4,-4,0,3,0,0,0,10,36,0.0,0,0,0
33968,46,12,46,1,0,0,0,65,42744,7,23,36,0,0,0,0,8,25,0.0,0,0,0
33969,53,20,53,0,0,0,0,48,42671,4,29,36,3,0,0,0,13,38,0.0,0,0,1
33972,47,19,47,0,0,0,0,53,42699,1,16,24,3,0,0,0,9,37,0.0,0,1,0
33981,40,16,40,0,0,0,0,55,42663,2,9,12,2,2,3,2,10,33,9.308,0,0,1
33990,36,8,36,1,0,0,0,54,42733,3,12,24,2,1,2,1,7,37,9.722000000000001,0,0,0
33990,36,8,36,1,0,0,0,54,42733,3,12,24,2,1,2,1,7,37,9.722000000000001,0,0,0
34008,41,14,41,0,0,0,0,58,42719,6,6,12,2,0,3,1,9,32,7.832000000000001,0,1,0
34028,43,14,43,0,0,0,0,50,42677,4,22,24,3,2,2,1,9,39,8.056000000000001,0,1,0
34031,80,49,80,1,0,0,0,77,42666,2,35,48,1,1,0,0,8,14,0.0,0,1,0
34042,35,8,35,0,0,0,0,63,42716,3,41,48,1,0,1,3,11,24,9.331,0,1,1
34048,12,0,12,1,0,0,0,50,42719,4,0,12,3,0,0,0,11,38,0.0,0,0,1
34048,12,0,12,1,0,0,0,50,42719,4,0,12,3,0,0,0,11,38,0.0,0,0,1
34049,37,7,37,0,0,0,0,57,42666,7,18,24,2,0,0,0,9,32,0.0,0,1,0
34057,20,0,20,1,0,0,0,50,42691,6,31,36,3,0,0,0,10,39,0.0,0,0,0
34057,20,0,20,1,0,0,0,50,42691,6,31,36,3,0,0,0,10,39,0.0,0,0,0
34058,23,0,23,0,0,0,0,50,42691,6,12,24,3,0,1,1,10,39,9.488999999999999,0,0,0
34065,39,6,39,0,0,0,0,57,42740,6,38,48,2,2,5,2,11,30,11.424000000000001,0,0,1
34084,47,19,47,1,1,0,0,82,42743,6,34,36,2,0,3,1,8,8,9.453,0,1,1
34095,34,2,34,1,0,0,0,61,42677,5,6,12,1,2,0,0,12,26,0.0,0,0,0
34103,15,0,15,0,0,0,0,44,42722,4,22,24,4,1,3,1,12,43,8.412,0,0,1
34103,15,0,15,0,0,0,0,44,42722,4,22,24,4,1,3,1,12,43,8.412,0,0,1
34106,41,9,41,0,0,0,0,41,42707,7,22,24,5,1,0,0,12,46,0.0,1,0,1
34112,36,10,36,0,0,0,0,26,42683,7,39,48,7,1,1,1,15,58,8.802,0,0,1
34112,36,10,36,0,0,0,0,26,42683,7,39,48,7,1,1,1,15,58,8.802,1,0,0
34113,39,13,39,0,0,0,0,26,42683,7,7,12,7,0,4,1,15,58,7.372000000000001,0,0,0
34114,44,18,44,1,0,0,0,26,42683,7,15,24,7,0,0,0,15,58,0.0,0,1,0
34114,44,18,44,1,0,0,0,26,42683,7,15,24,7,0,0,0,15,58,0.0,0,0,0
34118,43,14,43,1,0,1,0,54,42719,4,32,36,2,2,0,17,10,34,23.823,0,0,0
34128,56,30,56,0,0,0,0,51,42703,3,18,24,3,0,0,0,10,38,0.0,0,0,1
34139,20,0,20,0,0,0,0,33,42719,7,0,12,6,1,0,0,12,53,0.0,1,0,0
34142,39,8,39,0,0,0,0,61,42732,4,8,12,1,0,2,1,6,32,7.626,0,1,1
34142,39,8,39,0,0,0,0,61,42732,4,8,12,1,0,2,1,6,32,7.626,0,1,0
34148,42,12,42,1,0,0,0,62,42667,3,12,24,1,0,0,0,10,27,0.0,0,0,0
34156,28,0,28,0,0,0,0,62,42721,6,-1,0,1,2,5,0,9,28,0.0,0,0,0
34157,35,3,35,0,0,0,0,62,42721,6,34,36,1,0,5,2,9,28,9.055,0,0,0
34164,14,0,14,0,0,1,0,57,42683,6,40,48,2,1,3,2,10,32,11.630999999999998,0,0,0
34183,40,10,40,0,0,0,0,42,42736,4,-4,0,4,0,1,0,12,44,0.0,0,0,1
34184,26,0,26,0,0,0,0,42,42736,4,11,24,4,2,3,2,12,44,9.035,1,0,1
34188,39,11,39,1,0,0,0,44,42668,3,16,24,4,0,0,0,12,43,0.0,0,0,1
34198,42,13,42,0,0,0,0,54,42678,6,20,24,2,1,0,0,12,32,0.0,0,1,0
34200,56,27,56,0,0,0,0,63,42703,4,39,48,1,0,0,0,6,29,0.0,0,0,0
34207,57,29,57,1,0,0,0,59,42736,5,-2,0,1,1,0,0,11,28,0.0,0,1,0
34208,37,9,37,1,0,0,0,66,42665,5,34,36,0,0,0,0,8,24,0.0,0,0,0
34221,61,29,61,0,0,0,0,48,42681,5,13,24,3,2,3,2,15,35,11.614,1,1,0
34225,36,6,36,0,0,0,0,61,42716,6,33,36,1,2,0,0,5,32,0.0,0,0,1
34249,24,0,24,1,0,0,0,60,42655,3,-5,0,1,2,2,0,14,25,0.0,0,0,0
34267,40,11,40,0,0,0,0,51,42695,3,25,36,3,1,0,0,3,45,0.0,0,0,0
34273,36,8,36,1,0,0,0,59,42738,6,34,36,2,0,0,0,6,34,0.0,0,0,1
34281,34,3,34,0,0,0,0,46,42680,7,29,36,4,0,1,1,11,42,7.739,0,1,0
34289,39,14,39,1,0,0,0,52,42678,7,5,12,3,3,0,0,11,35,0.0,1,0,1
34294,24,0,24,0,0,0,0,60,42664,2,16,24,1,1,3,2,7,31,8.902000000000001,0,0,1
34300,46,12,46,0,0,0,0,35,42747,6,5,12,5,0,0,0,9,54,0.0,0,1,1
34303,38,13,38,0,0,1,0,62,42655,5,40,48,1,2,3,2,11,25,10.612,0,0,1
34305,43,14,43,1,0,0,0,62,42655,5,41,48,1,2,0,0,11,25,0.0,1,0,0
34312,25,1,25,1,0,0,0,69,42710,4,22,24,0,1,1,22,0,30,28.755,0,0,0
34312,25,1,25,1,0,0,0,69,42710,4,22,24,0,1,1,22,0,30,28.755,0,0,1
34314,51,22,51,0,0,0,0,67,42705,2,12,24,0,1,1,1,5,26,11.882,0,0,0
34315,35,5,35,1,0,0,0,67,42705,3,34,36,0,1,0,0,5,26,0.0,0,1,0
34315,35,5,35,1,0,0,0,67,42705,3,34,36,0,1,0,0,5,26,0.0,0,0,0
34320,27,0,27,0,0,0,0,58,42713,6,-1,0,2,0,0,0,8,32,0.0,0,0,0
34320,27,0,27,0,0,0,0,58,42713,6,-1,0,2,0,0,0,8,32,0.0,0,0,1
34330,41,13,41,0,0,0,0,51,42702,5,40,48,3,1,2,1,13,34,9.912,0,0,0
34341,37,12,37,1,0,0,0,65,42729,2,-1,0,0,3,1,0,7,27,0.0,0,0,0
34347,32,1,32,1,0,0,0,57,42732,5,38,48,2,0,4,2,13,28,8.679,0,1,1
34348,41,13,41,1,0,0,0,60,42704,2,34,36,1,0,4,2,11,27,8.322000000000001,0,0,1
34348,41,13,41,1,0,0,0,60,42704,2,34,36,1,0,4,2,11,27,8.322000000000001,0,0,1
34364,57,27,57,1,0,0,0,55,42682,6,-1,0,2,1,0,0,9,34,0.0,0,0,0
34368,54,27,54,0,0,0,0,60,42732,1,37,48,1,1,4,2,16,22,12.359000000000002,0,0,1
34374,33,2,33,1,0,0,0,56,42708,2,32,36,2,0,3,3,16,27,11.097000000000001,0,0,0
34376,23,0,23,1,0,0,0,56,42708,2,15,24,2,0,2,1,16,27,9.424,0,0,1
34380,74,49,74,1,0,0,0,61,42711,1,28,36,1,0,0,0,5,33,0.0,0,0,1
34387,64,36,64,1,0,0,0,53,42716,2,36,48,3,0,0,0,14,32,0.0,0,1,0
34393,45,16,45,0,0,0,0,58,42657,4,7,12,1,0,3,2,13,27,12.534,0,0,0
34399,25,0,25,1,0,0,0,47,42724,3,9,12,3,0,0,0,6,45,0.0,0,0,0
34399,25,0,25,1,0,0,0,47,42724,3,9,12,3,0,0,0,6,45,0.0,0,0,0
34409,40,12,40,0,0,0,0,54,42656,4,30,36,2,5,3,2,10,34,9.692,1,0,1
34412,17,0,17,0,0,0,0,64,42740,2,38,48,0,1,0,0,10,24,0.0,0,0,1
34416,23,0,23,1,0,0,0,56,42661,4,5,12,2,1,4,1,12,31,12.972000000000001,0,0,1
34424,81,52,81,0,0,0,0,61,42697,4,25,36,1,0,0,0,7,30,0.0,0,0,1
34424,81,52,81,0,0,0,0,61,42697,4,25,36,1,0,0,0,7,30,0.0,0,1,1
34429,59,30,59,1,0,0,0,53,42666,5,-1,0,3,1,1,0,8,37,0.0,0,1,0
34432,36,4,36,0,0,0,0,47,42726,2,14,24,3,0,0,0,5,46,0.0,0,1,0
